Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,CollectionMotor1,CollectionMotor2,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ
2018-07-23,17-42-23.198,Auto,Idle,MapOneSide,3.55,2.65,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.3,6.32,0,-0.18,-0.03,0.87,31.82,-0.52,-0.44,1,1,-43.38005,-7.530018,209.5598,7666.043,-121.98,-110.6101
2018-07-23,17-42-23.207,Auto,Idle,MapOneSide,3.55,2.65,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.3,6.32,0,-0.18,-0.03,0.87,31.82,-0.52,-0.44,1,1,-43.38005,-7.530018,209.5598,7666.043,-121.98,-110.6101
2018-07-23,17-42-23.220,Auto,Idle,MapOneSide,3.55,2.62,1.31,6.22,0.27,1.13,NC,NC,0,0,0,0,0,0,11.95,0.24,6.22,0.12,-0.18,-0.03,0.87,31.79,-0.51,-0.43,1,1,-43.56005,-7.560019,210.4297,7697.833,-122.49,-111.0401
2018-07-23,17-42-23.239,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.79,-0.51,-0.43,1,1,-43.56005,-7.560019,210.4297,7697.833,-122.49,-111.0401
2018-07-23,17-42-23.263,Auto,Idle,MapOneSide,3.55,2.65,1.31,6.22,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.3,6.22,0,-0.18,-0.03,0.87,31.76,-0.51,-0.46,1,1,-43.74006,-7.590019,211.2997,7729.593,-123,-111.5001
2018-07-23,17-42-23.300,Auto,Idle,MapOneSide,3.54,2.63,1.31,6.22,0.3,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.22,0,-0.18,-0.04,0.87,31.79,-0.52,-0.44,1,1,-43.92006,-7.630019,212.1697,7761.383,-123.52,-111.9401
2018-07-23,17-42-23.311,Auto,Idle,MapOneSide,3.54,2.64,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.22,0.12,-0.18,-0.04,0.87,31.79,-0.52,-0.44,1,1,-43.92006,-7.630019,212.1697,7761.383,-123.52,-111.9401
2018-07-23,17-42-23.329,Auto,Idle,MapOneSide,3.56,2.64,1.34,6.36,0.29,1.12,NC,NC,0,0,0,0,0,0,12.1,0.28,6.36,0,-0.18,-0.04,0.87,31.79,-0.52,-0.44,1,1,-43.92006,-7.630019,212.1697,7761.383,-123.52,-111.9401
2018-07-23,17-42-23.347,Auto,Idle,MapOneSide,3.56,2.63,1.32,6.27,0.3,1.13,NC,NC,0,0,0,0,0,0,12.1,0.26,6.27,0.12,-0.18,-0.03,0.87,31.85,-0.52,-0.42,1,1,-44.10006,-7.660019,213.0397,7793.233,-124.04,-112.3601
2018-07-23,17-42-23.376,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.85,-0.52,-0.42,1,1,-44.10006,-7.660019,213.0397,7793.233,-124.04,-112.3601
2018-07-23,17-42-23.386,Auto,Idle,MapOneSide,3.54,2.64,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.8,0.28,6.27,0.12,-0.18,-0.03,0.87,31.85,-0.52,-0.42,1,1,-44.10006,-7.660019,213.0397,7793.233,-124.04,-112.3601
2018-07-23,17-42-23.404,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.81,-0.52,-0.47,1,1,-44.28006,-7.690019,213.9097,7825.043,-124.56,-112.8301
2018-07-23,17-42-23.419,Auto,Idle,MapOneSide,3.55,2.63,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.32,0.12,-0.18,-0.03,0.87,31.81,-0.52,-0.47,1,1,-44.28006,-7.690019,213.9097,7825.043,-124.56,-112.8301
2018-07-23,17-42-23.453,Auto,Idle,MapOneSide,3.55,2.63,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.32,0,-0.18,-0.04,0.87,31.78,-0.5,-0.47,1,1,-44.46006,-7.730019,214.7797,7856.823,-125.06,-113.3001
2018-07-23,17-42-23.479,Auto,Idle,MapOneSide,3.57,2.62,1.33,6.32,0.29,1.13,NC,NC,0,0,0,0,0,0,12.25,0.24,6.32,0.12,-0.18,-0.04,0.87,31.78,-0.5,-0.47,1,1,-44.46006,-7.730019,214.7797,7856.823,-125.06,-113.3001
2018-07-23,17-42-23.493,Auto,Idle,MapOneSide,3.55,2.62,1.33,6.32,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.24,6.32,0,-0.18,-0.04,0.87,31.78,-0.5,-0.47,1,1,-44.46006,-7.730019,214.7797,7856.823,-125.06,-113.3001
2018-07-23,17-42-23.501,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0,-0.18,-0.03,0.87,31.82,-0.53,-0.48,1,1,-44.64006,-7.760019,215.6497,7888.643,-125.59,-113.7801
2018-07-23,17-42-23.538,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.3,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0,-0.18,-0.03,0.87,31.82,-0.53,-0.48,1,1,-44.64006,-7.760019,215.6497,7888.643,-125.59,-113.7801
2018-07-23,17-42-23.553,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.79,-0.52,-0.46,1,1,-44.82006,-7.79002,216.5197,7920.433,-126.11,-114.2401
2018-07-23,17-42-23.572,Auto,Idle,MapOneSide,3.55,2.65,1.33,6.32,0.3,1.12,NC,NC,0,0,0,0,0,0,11.95,0.3,6.32,0,-0.18,-0.03,0.87,31.79,-0.52,-0.46,1,1,-44.82006,-7.79002,216.5197,7920.433,-126.11,-114.2401
2018-07-23,17-42-23.605,Auto,Idle,MapOneSide,3.54,2.64,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.32,0.12,-0.18,-0.03,0.87,31.77,-0.52,-0.45,1,1,-45.00006,-7.82002,217.3897,7952.203,-126.63,-114.6901
2018-07-23,17-42-23.618,Auto,Idle,MapOneSide,3.54,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.27,0,-0.18,-0.03,0.87,31.77,-0.52,-0.45,1,1,-45.00006,-7.82002,217.3897,7952.203,-126.63,-114.6901
2018-07-23,17-42-23.627,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.87,31.82,-0.5,-0.48,1,1,-45.18006,-7.85002,218.2597,7984.022,-127.13,-115.1701
2018-07-23,17-42-23.638,Auto,Idle,MapOneSide,3.54,2.62,1.33,6.32,0.28,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.32,0,-0.18,-0.03,0.87,31.82,-0.5,-0.48,1,1,-45.18006,-7.85002,218.2597,7984.022,-127.13,-115.1701
2018-07-23,17-42-23.670,Auto,Idle,MapOneSide,3.54,2.62,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.22,0,-0.18,-0.03,0.87,31.82,-0.5,-0.48,1,1,-45.18006,-7.85002,218.2597,7984.022,-127.13,-115.1701
2018-07-23,17-42-23.685,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.79,-0.51,-0.47,1,1,-45.36006,-7.88002,219.1297,8015.813,-127.64,-115.6401
2018-07-23,17-42-23.702,Auto,Idle,MapOneSide,3.54,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.27,0.12,-0.18,-0.03,0.87,31.79,-0.51,-0.47,1,1,-45.36006,-7.88002,219.1297,8015.813,-127.64,-115.6401
2018-07-23,17-42-23.713,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.87,31.79,-0.51,-0.47,1,1,-45.36006,-7.88002,219.1297,8015.813,-127.64,-115.6401
2018-07-23,17-42-23.754,Auto,Idle,MapOneSide,3.54,2.64,1.32,6.27,0.3,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.27,0.12,-0.18,-0.03,0.87,31.8,-0.49,-0.46,1,1,-45.54006,-7.91002,219.9997,8047.612,-128.13,-116.1001
2018-07-23,17-42-23.768,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.3,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0,-0.18,-0.03,0.87,31.8,-0.49,-0.46,1,1,-45.54006,-7.91002,219.9997,8047.612,-128.13,-116.1001
2018-07-23,17-42-23.791,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0.12,-0.18,-0.03,0.87,31.82,-0.52,-0.44,1,1,-45.72006,-7.940021,220.8697,8079.432,-128.65,-116.5401
2018-07-23,17-42-23.819,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.3,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.87,31.82,-0.52,-0.44,1,1,-45.72006,-7.940021,220.8697,8079.432,-128.65,-116.5401
2018-07-23,17-42-23.834,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.51,-0.45,1,1,-45.90006,-7.970021,221.7397,8111.252,-129.16,-116.9901
2018-07-23,17-42-23.850,Auto,Idle,MapOneSide,3.54,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.27,0,-0.18,-0.03,0.87,31.82,-0.51,-0.45,1,1,-45.90006,-7.970021,221.7397,8111.252,-129.16,-116.9901
2018-07-23,17-42-23.882,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.81,-0.48,-0.47,1,1,-46.08006,-8.000021,222.6097,8143.062,-129.64,-117.4601
2018-07-23,17-42-23.890,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0,-0.18,-0.03,0.87,31.81,-0.48,-0.47,1,1,-46.08006,-8.000021,222.6097,8143.062,-129.64,-117.4601
2018-07-23,17-42-23.909,Auto,Idle,MapOneSide,3.55,2.62,1.33,6.32,0.3,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.32,0,-0.18,-0.03,0.87,31.79,-0.52,-0.47,1,1,-46.26006,-8.030021,223.4797,8174.852,-130.16,-117.9301
2018-07-23,17-42-23.921,Auto,Idle,MapOneSide,3.54,2.62,1.31,6.22,0.29,1.13,NC,NC,0,0,0,0,0,0,11.8,0.24,6.22,0.12,-0.18,-0.03,0.87,31.79,-0.52,-0.47,1,1,-46.26006,-8.030021,223.4797,8174.852,-130.16,-117.9301
2018-07-23,17-42-23.962,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0.12,-0.18,-0.03,0.87,31.79,-0.52,-0.47,1,1,-46.26006,-8.030021,223.4797,8174.852,-130.16,-117.9301
2018-07-23,17-42-23.974,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.5,-0.45,1,1,-46.44006,-8.06002,224.3497,8206.672,-130.66,-118.3801
2018-07-23,17-42-24.001,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.3,1.13,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.5,-0.45,1,1,-46.44006,-8.06002,224.3497,8206.672,-130.66,-118.3801
2018-07-23,17-42-24.020,Auto,Idle,MapOneSide,3.54,2.64,1.31,6.22,0.3,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.22,0,-0.18,-0.03,0.87,31.8,-0.51,-0.47,1,1,-46.62006,-8.09002,225.2197,8238.472,-131.17,-118.8501
2018-07-23,17-42-24.044,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.3,1.13,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0.12,-0.18,-0.03,0.87,31.8,-0.51,-0.47,1,1,-46.62006,-8.09002,225.2197,8238.472,-131.17,-118.8501
2018-07-23,17-42-24.063,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.31,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.8,-0.51,-0.49,1,1,-46.80006,-8.12002,226.0897,8270.271,-131.68,-119.3401
2018-07-23,17-42-24.072,Auto,Idle,MapOneSide,3.54,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.27,0.24,-0.18,-0.03,0.87,31.8,-0.51,-0.49,1,1,-46.80006,-8.12002,226.0897,8270.271,-131.68,-119.3401
2018-07-23,17-42-24.101,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0.24,-0.18,-0.03,0.87,31.8,-0.51,-0.49,1,1,-46.80006,-8.12002,226.0897,8270.271,-131.68,-119.3401
2018-07-23,17-42-24.116,Auto,Idle,MapOneSide,3.54,2.62,1.31,6.22,0.28,1.13,NC,NC,0,0,0,0,0,0,11.8,0.24,6.22,0.12,-0.18,-0.03,0.87,31.83,-0.49,-0.47,1,1,-46.98006,-8.15002,226.9597,8302.102,-132.17,-119.8101
2018-07-23,17-42-24.132,Auto,Idle,MapOneSide,3.55,2.64,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.22,0,-0.18,-0.03,0.87,31.83,-0.49,-0.47,1,1,-46.98006,-8.15002,226.9597,8302.102,-132.17,-119.8101
2018-07-23,17-42-24.147,Auto,Idle,MapOneSide,3.55,2.63,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.22,0,-0.18,-0.03,0.87,31.83,-0.49,-0.47,1,1,-46.98006,-8.15002,226.9597,8302.102,-132.17,-119.8101
2018-07-23,17-42-24.174,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0.12,-0.18,-0.04,0.87,31.79,-0.5,-0.46,1,1,-47.16006,-8.19002,227.8297,8333.892,-132.67,-120.2701
2018-07-23,17-42-24.192,Auto,Idle,MapOneSide,3.56,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,12.1,0.26,6.27,0,-0.18,-0.04,0.87,31.79,-0.5,-0.46,1,1,-47.16006,-8.19002,227.8297,8333.892,-132.67,-120.2701
2018-07-23,17-42-24.209,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0,-0.18,-0.03,0.87,31.82,-0.5,-0.46,1,1,-47.34006,-8.220019,228.6996,8365.712,-133.17,-120.7301
2018-07-23,17-42-24.224,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0.12,-0.18,-0.03,0.87,31.82,-0.5,-0.46,1,1,-47.34006,-8.220019,228.6996,8365.712,-133.17,-120.7301
2018-07-23,17-42-24.250,Auto,Idle,MapOneSide,3.57,2.63,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,12.25,0.26,6.22,0,-0.18,-0.03,0.87,31.82,-0.5,-0.46,1,1,-47.52006,-8.250019,229.5696,8397.532,-133.67,-121.1901
2018-07-23,17-42-24.264,Auto,Idle,MapOneSide,3.56,2.63,1.31,6.22,0.3,1.13,NC,NC,0,0,0,0,0,0,12.1,0.26,6.22,0,-0.18,-0.03,0.87,31.82,-0.5,-0.46,1,1,-47.52006,-8.250019,229.5696,8397.532,-133.67,-121.1901
2018-07-23,17-42-24.280,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.3,1.13,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.03,0.87,31.82,-0.5,-0.46,1,1,-47.52006,-8.250019,229.5696,8397.532,-133.67,-121.1901
2018-07-23,17-42-24.318,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.3,1.13,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.81,-0.51,-0.49,1,1,-47.70006,-8.280019,230.4396,8429.342,-134.18,-121.6801
2018-07-23,17-42-24.331,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.3,1.13,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0,-0.18,-0.03,0.87,31.81,-0.51,-0.49,1,1,-47.70006,-8.280019,230.4396,8429.342,-134.18,-121.6801
2018-07-23,17-42-24.348,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.48,-0.46,1,1,-47.88006,-8.310019,231.3096,8461.162,-134.66,-122.1401
2018-07-23,17-42-24.361,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.03,0.87,31.82,-0.48,-0.46,1,1,-47.88006,-8.310019,231.3096,8461.162,-134.66,-122.1401
2018-07-23,17-42-24.397,Auto,Idle,MapOneSide,3.54,2.63,1.33,6.32,0.28,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.32,0.12,-0.18,-0.03,0.87,31.82,-0.49,-0.44,1,1,-48.06006,-8.340018,232.1796,8492.982,-135.15,-122.5801
2018-07-23,17-42-24.412,Auto,Idle,MapOneSide,3.55,2.63,1.31,6.22,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.26,6.22,0,-0.18,-0.03,0.87,31.82,-0.49,-0.44,1,1,-48.06006,-8.340018,232.1796,8492.982,-135.15,-122.5801
2018-07-23,17-42-24.436,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.3,1.13,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.51,-0.45,1,1,-48.24006,-8.370018,233.0496,8524.803,-135.66,-123.0301
2018-07-23,17-42-24.470,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.51,-0.45,1,1,-48.24006,-8.370018,233.0496,8524.803,-135.66,-123.0301
2018-07-23,17-42-24.482,Auto,Idle,MapOneSide,3.54,2.63,1.36,6.46,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.46,0,-0.18,-0.03,0.87,31.82,-0.51,-0.45,1,1,-48.24006,-8.370018,233.0496,8524.803,-135.66,-123.5101
2018-07-23,17-42-24.509,Auto,Idle,MapOneSide,3.55,2.61,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,11.95,0.22,6.27,0,-0.18,-0.03,0.87,31.78,-0.51,-0.48,1,1,-48.42006,-8.400018,233.9196,8556.583,-136.17,-123.5101
2018-07-23,17-42-24.515,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.3,1.13,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0.12,-0.18,-0.03,0.87,31.78,-0.51,-0.48,1,1,-48.42006,-8.400018,233.9196,8556.583,-136.17,-123.5101
2018-07-23,17-42-24.541,Auto,Idle,MapOneSide,3.56,2.62,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,12.1,0.24,6.22,0,-0.18,-0.03,0.87,31.81,-0.51,-0.46,1,1,-48.60006,-8.430017,234.7896,8588.393,-136.6799,-123.9701
2018-07-23,17-42-24.548,Auto,Idle,MapOneSide,3.56,2.64,1.32,6.27,0.3,1.13,NC,NC,0,0,0,0,0,0,12.1,0.28,6.27,0,-0.18,-0.03,0.87,31.81,-0.51,-0.46,1,1,-48.60006,-8.430017,234.7896,8588.393,-136.6799,-123.9701
2018-07-23,17-42-24.573,Auto,Idle,MapOneSide,3.56,2.63,1.32,6.27,0.3,1.13,NC,NC,0,0,0,0,0,0,12.1,0.26,6.27,0,-0.18,-0.03,0.87,31.81,-0.51,-0.46,1,1,-48.60006,-8.430017,234.7896,8588.393,-136.6799,-123.9701
2018-07-23,17-42-24.586,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.8,-0.53,-0.47,1,1,-48.78006,-8.460017,235.6596,8620.192,-137.2099,-124.4401
2018-07-23,17-42-24.606,Auto,Idle,MapOneSide,3.55,2.63,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.22,0,-0.18,-0.03,0.87,31.8,-0.53,-0.47,1,1,-48.78006,-8.460017,235.6596,8620.192,-137.2099,-124.4401
2018-07-23,17-42-24.624,Auto,Idle,MapOneSide,3.54,2.64,1.31,6.22,0.29,1.13,NC,NC,0,0,0,0,0,0,11.8,0.28,6.22,0,-0.18,-0.03,0.87,31.83,-0.51,-0.47,1,1,-48.96006,-8.490017,236.5296,8652.022,-137.7199,-124.9101
2018-07-23,17-42-24.640,Auto,Idle,MapOneSide,3.59,2.64,1.34,6.36,0.29,1.12,NC,NC,0,0,0,0,0,0,12.55,0.28,6.36,0.24,-0.18,-0.03,0.87,31.83,-0.51,-0.47,1,1,-48.96006,-8.490017,236.5296,8652.022,-137.7199,-124.9101
2018-07-23,17-42-24.665,Auto,Idle,MapOneSide,3.55,2.64,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.22,0,-0.18,-0.03,0.87,31.82,-0.48,-0.47,1,1,-49.14006,-8.520017,237.3996,8683.843,-138.1999,-125.3801
2018-07-23,17-42-24.682,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.48,-0.47,1,1,-49.14006,-8.520017,237.3996,8683.843,-138.1999,-125.3801
2018-07-23,17-42-24.703,Auto,Idle,MapOneSide,3.55,2.62,1.31,6.22,0.3,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.22,0.12,-0.18,-0.03,0.87,31.81,-0.49,-0.46,1,1,-49.32006,-8.550016,238.2696,8715.652,-138.6899,-125.8401
2018-07-23,17-42-24.730,Auto,Idle,MapOneSide,3.52,2.62,1.31,6.22,0.3,1.12,NC,NC,0,0,0,0,0,0,11.5,0.24,6.22,0,-0.18,-0.03,0.87,31.81,-0.49,-0.46,1,1,-49.32006,-8.550016,238.2696,8715.652,-138.6899,-125.8401
2018-07-23,17-42-24.749,Auto,Idle,MapOneSide,3.53,2.63,1.31,6.22,0.3,1.13,NC,NC,0,0,0,0,0,0,11.65,0.26,6.22,0,-0.18,-0.03,0.87,31.79,-0.52,-0.44,1,1,-49.50006,-8.580016,239.1396,8747.442,-139.2099,-126.2801
2018-07-23,17-42-24.768,Auto,Idle,MapOneSide,3.54,2.63,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.22,0,-0.18,-0.03,0.87,31.79,-0.52,-0.44,1,1,-49.50006,-8.580016,239.1396,8747.442,-139.2099,-126.2801
2018-07-23,17-42-24.782,Auto,Idle,MapOneSide,3.54,2.63,1.31,6.22,0.3,1.13,NC,NC,0,0,0,0,0,0,11.8,0.26,6.22,0.12,-0.18,-0.03,0.87,31.79,-0.52,-0.44,1,1,-49.50006,-8.580016,239.1396,8747.442,-139.2099,-126.2801
2018-07-23,17-42-24.815,Auto,Idle,MapOneSide,3.53,2.62,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.65,0.24,6.22,0,-0.18,-0.03,0.87,31.77,-0.5,-0.44,1,1,-49.68007,-8.610016,240.0096,8779.212,-139.7099,-126.7201
2018-07-23,17-42-24.834,Auto,Idle,MapOneSide,3.52,2.62,1.31,6.22,0.29,1.13,NC,NC,0,0,0,0,0,0,11.5,0.24,6.22,0,-0.18,-0.03,0.87,31.77,-0.5,-0.44,1,1,-49.68007,-8.610016,240.0096,8779.212,-139.7099,-126.7201
2018-07-23,17-42-24.850,Auto,Idle,MapOneSide,3.52,2.62,1.31,6.22,0.3,1.13,NC,NC,0,0,0,0,0,0,11.5,0.24,6.22,0,-0.18,-0.03,0.87,31.79,-0.49,-0.47,1,1,-49.86007,-8.640016,240.8796,8811.002,-140.2,-127.1901
2018-07-23,17-42-24.878,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.87,31.79,-0.49,-0.47,1,1,-49.86007,-8.640016,240.8796,8811.002,-140.2,-127.1901
2018-07-23,17-42-24.895,Auto,Idle,MapOneSide,3.54,2.63,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.22,0,-0.18,-0.03,0.87,31.79,-0.49,-0.47,1,1,-49.86007,-8.640016,240.8796,8811.002,-140.2,-127.1901
2018-07-23,17-42-24.914,Auto,Idle,MapOneSide,3.54,2.59,1.31,6.22,0.29,1.13,NC,NC,0,0,0,0,0,0,11.8,0.18,6.22,0.12,-0.18,-0.03,0.87,31.82,-0.49,-0.47,1,1,-50.04007,-8.670015,241.7496,8842.822,-140.69,-127.6601
2018-07-23,17-42-24.928,Auto,Idle,MapOneSide,3.54,2.61,1.31,6.22,0.29,1.13,NC,NC,0,0,0,0,0,0,11.8,0.22,6.22,0,-0.18,-0.03,0.87,31.82,-0.49,-0.47,1,1,-50.04007,-8.670015,241.7496,8842.822,-140.69,-127.6601
2018-07-23,17-42-24.987,Auto,Idle,MapOneSide,3.56,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,12.1,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.49,-0.47,1,1,-50.22007,-8.700015,242.6196,8874.643,-141.18,-128.1301
2018-07-23,17-42-25.001,Auto,Idle,MapOneSide,3.54,2.61,1.31,6.22,0.29,1.13,NC,NC,0,0,0,0,0,0,11.8,0.22,6.22,0.12,-0.18,-0.03,0.87,31.82,-0.49,-0.47,1,1,-50.22007,-8.700015,242.6196,8874.643,-141.18,-128.1301
