Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AugarOutput,ImpellerOutput,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-29,20-11-58.790,Auto,Idle,TurnToMap,3.96,2.59,2.19,10.4,0.62,0.7,NC,NC,0,0,0,0,0,0,13.9,0.18,10.4,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-11-58.801,Auto,Idle,TurnToMap,3.96,2.59,2.19,10.4,0.62,0.7,NC,NC,0,0,0,0,0,0,13.9,0.18,10.4,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-11-58.817,Auto,Idle,TurnToMap,3.96,2.59,2.19,10.4,0.62,0.7,NC,NC,0,0,0,0,0,0,13.9,0.18,10.4,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-11-58.827,Auto,Idle,TurnToMap,3.96,2.59,2.19,10.4,0.62,0.7,NC,NC,0,0,0,0,0,0,13.9,0.18,10.4,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-11-58.841,Auto,Idle,TurnToMap,3.96,2.59,2.19,10.4,0.62,0.7,NC,NC,0,0,0,0,0,0,13.9,0.18,10.4,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-11-58.891,Auto,Idle,TurnToMap,3.96,2.59,2.19,10.4,0.62,0.7,NC,NC,0,0,0,0,0,0,13.9,0.18,10.4,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-11-58.956,Auto,Idle,TurnToMap,3.96,2.59,2.19,10.4,0.62,0.7,NC,NC,0,0,0,0,0,0,13.9,0.18,10.4,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-11-58.997,Auto,Idle,TurnToMap,3.96,2.59,2.19,10.4,0.62,0.7,NC,NC,0,0,0,0,0,0,13.9,0.18,10.4,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-11-59.046,Auto,Idle,TurnToMap,3.96,2.59,2.19,10.4,0.62,0.7,NC,NC,0,0,0,0,0,0,13.9,0.18,10.4,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-11-59.104,Auto,Idle,TurnToMap,3.91,2.58,2.16,10.26,0.62,0.7,NC,NC,1,0.3,0,0,0,0,13.15,0.16,10.26,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-11-59.167,Auto,Idle,TurnToMap,3.93,2.58,2.17,10.31,0.36,0.51,NC,NC,1,0.3,0,0,0,0,13.45,0.16,10.31,0.36,-0.1,0,0.5,38,5,-27,1,1,-0.1,0,0.5,38,5,-27,-0.1,0,0,null,0,0,0
2018-07-29,20-11-59.223,Auto,Idle,TurnToMap,3.93,2.56,2.16,10.26,0.31,0.48,NC,NC,1,0.3,0,0,0,0,13.45,0.12,10.26,0.6,-0.1,0,0.5,38,5,-27,1,1,-0.2,0,1,76,10,-54,-0.1,0,0,null,0,0,1
2018-07-29,20-11-59.251,Auto,Idle,TurnToMap,3.93,2.57,2.18,10.36,0.31,0.48,NC,NC,1,0.3,0,0,0,0,13.45,0.14,10.36,0.36,-0.1,0,0.5,38,5,-27,1,1,-0.3,0,1.5,114,15,-81,-0.1,0,0,null,0,0,2
2018-07-29,20-11-59.302,Auto,Idle,TurnToMap,3.93,2.58,2.18,10.36,0.31,0.48,NC,NC,1,0.3,0,0,0,0,13.45,0.16,10.36,0.36,-0.1,0,0.5,38,5,-27,1,1,-0.4,0,2,152,20,-108,-0.1,0,0,null,0,0,4
2018-07-29,20-11-59.342,Auto,Idle,TurnToMap,3.93,2.57,2.17,10.31,0.31,0.48,NC,NC,1,0.3,0,0,0,0,13.45,0.14,10.31,0.36,-0.1,0,0.5,38,5,-27,1,1,-0.5,0,2.5,190,25,-135,-0.1,0,0,null,0,0,6
2018-07-29,20-11-59.401,Auto,Idle,TurnToMap,3.93,2.58,2.17,10.31,0.33,0.49,NC,NC,1,0.3,0,0,0,0,13.45,0.16,10.31,0.36,-0.1,0,0.5,38,5,-27,1,1,-0.7,0,3.5,266,35,-189,-0.1,0,0,null,-2,0,12
2018-07-29,20-11-59.455,Auto,Idle,TurnToMap,3.94,2.58,2.18,10.36,0.29,0.48,NC,NC,1,0.3,0,0,0,0,13.6,0.16,10.36,0.36,-0.1,0,0.5,38,5,-27,1,1,-0.8,0,4,304,40,-216,-0.1,0,0,null,-3,0,16
2018-07-29,20-11-59.512,Auto,Idle,TurnToMap,3.95,2.59,2.18,10.36,0.31,0.48,NC,NC,1,0.3,0,0,0,0,13.75,0.18,10.36,0.36,-0.1,0,0.5,38,5,-27,1,1,-0.9,0,4.5,342,45,-243,-0.1,0,0,null,-4,0,20
2018-07-29,20-11-59.551,Auto,Idle,TurnToMap,3.95,2.6,2.19,10.4,0.3,0.48,NC,NC,1,0.3,0,0,0,0,13.75,0.2,10.4,0.36,-0.1,0,0.5,38,5,-27,1,1,-1,0,5,380,50,-270,-0.1,0,0,null,-5,0,25
2018-07-29,20-11-59.599,Auto,Idle,TurnToMap,3.95,2.58,2.18,10.36,0.29,0.46,NC,NC,1,0.3,0,0,0,0,13.75,0.16,10.36,0.48,-0.1,0,0.5,38,5,-27,1,1,-1.1,0,5.5,418,55,-297,-0.1,0,0,null,-6,0,30
2018-07-29,20-11-59.658,Auto,Idle,TurnToMap,3.95,2.57,2.19,10.4,0.3,0.47,NC,NC,1,0.3,0,0,0,0,13.75,0.14,10.4,0.36,-0.1,0,0.5,38,5,-27,1,1,-1.2,0,6,456,60,-324,-0.1,0,0,null,-7,0,36
2018-07-29,20-11-59.699,Auto,Idle,TurnToMap,3.93,2.58,2.17,10.31,0.29,0.47,NC,NC,1,0.3,0,0,0,0,13.45,0.16,10.31,0.48,-0.1,0,0.5,38,5,-27,1,1,-1.3,0,6.5,494,65,-351,-0.1,0,0,null,-8,0,42
2018-07-29,20-11-59.748,Auto,Idle,TurnToMap,3.93,2.58,2.17,10.31,0.3,0.47,NC,NC,1,0.3,0,0,0,0,13.45,0.16,10.31,0.36,-0.1,0,0.5,38,5,-27,1,1,-1.4,0,7,532,70,-378,-0.1,0,0,null,-9,0,49
2018-07-29,20-11-59.797,Auto,Idle,TurnToMap,3.93,2.57,2.17,10.31,0.3,0.48,NC,NC,1,0.3,0,0,0,0,13.45,0.14,10.31,0.6,-0.1,0,0.5,38,5,-27,1,1,-1.5,0,7.5,570,75,-405,-0.1,0,0,null,-10,0,56
2018-07-29,20-11-59.842,Auto,Idle,TurnToMap,3.93,2.58,2.17,10.31,0.28,0.45,NC,NC,1,0.3,0,0,0,0,13.45,0.16,10.31,0.48,-0.1,0,0.5,38,5,-27,1,1,-1.6,0,8,608,80,-432,-0.1,0,0,null,-12,0,64
2018-07-29,20-11-59.895,Auto,Idle,TurnToMap,3.93,2.58,2.14,10.17,0.29,0.46,NC,NC,1,0.3,0,0,0,0,13.45,0.16,10.17,1.08,-0.1,0,0.5,38,5,-27,1,1,-1.7,0,8.5,646,85,-459,-0.1,0,0,null,-14,0,72
