Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,CollectionMotor1,CollectionMotor2
2018-07-22,18-35-32.307,Auto,Idle,None,3.65,2.61,0.03,0.14,0.34,1.04,NC,NC,0,0,0,0,0,0,13.45,0.22,0.14,0.12,-0.03143311,-0.03143311,0,0,0,0,1,1
2018-07-22,18-35-39.374,Auto,Idle,None,3.65,2.61,0.03,0.14,0.34,1.04,NC,NC,0,0,0,0,0,0,13.45,0.22,0.14,0.12,-0.03143311,-0.03143311,-0.03143311,0,0,0,1,1
2018-07-22,18-35-41.152,Auto,Idle,None,3.65,2.61,0.03,0.14,0.34,1.04,NC,NC,0,0,0,0,0,0,13.45,0.22,0.14,0.12,-0.03143311,-0.03143311,-0.03143311,-0.03143311,0,0,1,1
2018-07-22,18-35-44.989,Auto,Idle,None,3.65,2.61,0.03,0.14,0.34,1.04,NC,NC,0,0,0,0,0,0,13.45,0.22,0.14,0.12,-0.03143311,-0.03143311,-0.03143311,-0.03143311,0,0,1,1
2018-07-22,18-35-46.453,Auto,Idle,None,3.65,2.61,0.03,0.14,0.34,1.04,NC,NC,0,0,0,0,0,0,13.45,0.22,0.14,0.12,-0.03143311,-0.03143311,-0.03143311,-0.03143311,-0.03143311,0,1,1
2018-07-22,18-35-47.900,Auto,Idle,None,3.65,2.61,0.03,0.14,0.34,1.04,NC,NC,0,0,0,0,0,0,13.45,0.22,0.14,0.12,-0.03143311,-0.03143311,-0.03143311,-0.03143311,-0.03143311,-0.03143311,1,1
2018-07-22,18-35-53.516,Auto,Idle,None,3.65,2.61,0.03,0.14,0.37,1.04,NC,NC,0,0,0,0,0,0,13.45,0.22,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.544,Auto,Idle,None,3.65,2.63,0.01,0.05,0.36,1.04,NC,NC,0,0,0,0,0,0,13.45,0.26,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.561,Auto,Idle,None,3.66,2.63,0.01,0.05,0.34,1.04,NC,NC,0,0,0,0,0,0,13.6,0.26,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.584,Auto,Idle,None,3.66,2.65,0.01,0.05,0.34,1.04,NC,NC,0,0,0,0,0,0,13.6,0.3,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.601,Auto,Idle,None,3.69,2.63,0.01,0.05,0.34,1.04,NC,NC,0,0,0,0,0,0,14.05,0.26,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.616,Auto,Idle,None,3.67,2.63,0.01,0.05,0.32,1.03,NC,NC,0,0,0,0,0,0,13.75,0.26,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.634,Auto,Idle,None,3.63,2.63,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.15,0.26,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.666,Auto,Idle,None,3.6,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.679,Auto,Idle,None,3.6,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.7,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.692,Auto,Idle,None,3.6,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.2,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.709,Auto,Idle,None,3.6,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.24,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.740,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.755,Auto,Idle,None,3.61,2.63,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.85,0.26,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.770,Auto,Idle,None,3.61,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.801,Auto,Idle,None,3.61,2.63,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.26,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.820,Auto,Idle,None,3.61,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.85,0.2,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.836,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.849,Auto,Idle,None,3.61,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.2,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.864,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.897,Auto,Idle,None,3.6,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.22,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.913,Auto,Idle,None,3.6,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.7,0.22,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.927,Auto,Idle,None,3.6,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.960,Auto,Idle,None,3.59,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.55,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.974,Auto,Idle,None,3.62,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.24,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-53.992,Auto,Idle,None,3.62,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.008,Auto,Idle,None,3.62,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.036,Auto,Idle,None,3.62,2.63,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13,0.26,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.054,Auto,Idle,None,3.61,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.068,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.098,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.110,Auto,Idle,None,3.62,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.130,Auto,Idle,None,3.62,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.144,Auto,Idle,None,3.61,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.177,Auto,Idle,None,3.62,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.22,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.192,Auto,Idle,None,3.61,2.63,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.26,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.209,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.239,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.256,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.271,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.290,Auto,Idle,None,3.59,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.55,0.2,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.319,Auto,Idle,None,3.59,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.55,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.341,Auto,Idle,None,3.59,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.55,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.350,Auto,Idle,None,3.61,2.62,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.383,Auto,Idle,None,3.63,2.61,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.15,0.22,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.396,Auto,Idle,None,3.62,2.62,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.24,0.14,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.418,Auto,Idle,None,3.63,2.62,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.15,0.24,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.428,Auto,Idle,None,3.62,2.62,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.24,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.459,Auto,Idle,None,3.62,2.62,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.24,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.478,Auto,Idle,None,3.62,2.62,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,13,0.24,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.489,Auto,Idle,None,3.61,2.62,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.504,Auto,Idle,None,3.61,2.62,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.537,Auto,Idle,None,3.62,2.61,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.22,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.552,Auto,Idle,None,3.63,2.63,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.15,0.26,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.566,Auto,Idle,None,3.63,2.61,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.15,0.22,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.603,Auto,Idle,None,3.61,2.62,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.622,Auto,Idle,None,3.61,2.61,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.14,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.631,Auto,Idle,None,3.61,2.62,0.01,0.05,0.3,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.646,Auto,Idle,None,3.61,2.63,0.01,0.05,0.3,1.04,NC,NC,0,0,0,0,0,0,12.85,0.26,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.679,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.693,Auto,Idle,None,3.6,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.712,Auto,Idle,None,3.6,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.7,0.22,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.739,Auto,Idle,None,3.59,2.59,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.55,0.18,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.757,Auto,Idle,None,3.6,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.7,0.2,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.770,Auto,Idle,None,3.59,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.55,0.2,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.786,Auto,Idle,None,3.6,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.818,Auto,Idle,None,3.59,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.55,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.834,Auto,Idle,None,3.61,2.63,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.26,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.878,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.885,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.898,Auto,Idle,None,3.6,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.7,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.943,Auto,Idle,None,3.6,2.61,0.01,0.05,0.3,1.04,NC,NC,0,0,0,0,0,0,12.7,0.22,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.950,Auto,Idle,None,3.6,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.22,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.960,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.977,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-54.990,Auto,Idle,None,3.59,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.55,0.22,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.022,Auto,Idle,None,3.59,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.55,0.2,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.039,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.060,Auto,Idle,None,3.61,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.068,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.099,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.137,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.142,Auto,Idle,None,3.6,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,12.7,0.24,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.162,Auto,Idle,None,3.59,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.55,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.179,Auto,Idle,None,3.6,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.193,Auto,Idle,None,3.61,2.62,0.01,0.05,0.3,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.207,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.241,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.255,Auto,Idle,None,3.61,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.272,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.290,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.317,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.333,Auto,Idle,None,3.61,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.85,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.368,Auto,Idle,None,3.62,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.22,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.372,Auto,Idle,None,3.62,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13,0.24,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.396,Auto,Idle,None,3.6,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.24,0.05,0.12,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
2018-07-22,18-35-55.412,Auto,Idle,None,3.6,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,12.7,0.2,0.05,0.24,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,1,1
