Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AugarOutput,ImpellerOutput,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-28,22-34-03.046,Auto,Idle,None,3.53,2.57,1.32,6.27,0,0,NC,NC,0,0,0,0,0,0,7.75,0.16,6.32,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.050,Auto,Idle,TurnToMap,3.55,2.58,1.33,6.32,0.42,0.97,NC,NC,0,0,0,0,0,0,7.75,0.16,6.32,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.054,Auto,Idle,TurnToMap,3.55,2.58,1.33,6.32,0.42,0.97,NC,NC,0,0,0,0,0,0,7.75,0.16,6.32,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.093,Auto,Idle,TurnToMap,3.55,2.58,1.33,6.32,0.42,0.97,NC,NC,0,0,0,0,0,0,7.75,0.16,6.32,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.145,Auto,Idle,TurnToMap,3.55,2.58,1.33,6.32,0.42,0.97,NC,NC,0,0,0,0,0,0,7.75,0.16,6.32,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.191,Auto,Idle,TurnToMap,3.55,2.58,1.33,6.32,0.42,0.97,NC,NC,0,0,0,0,0,0,7.75,0.16,6.32,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.254,Auto,Idle,TurnToMap,3.57,2.58,1.32,6.27,0.42,0.98,NC,NC,1,0.3,0,0,0,0,8.05,0.16,6.27,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.304,Auto,Idle,TurnToMap,3.57,2.58,1.32,6.27,0.34,0.98,NC,NC,1,0.3,0,0,0,0,8.05,0.16,6.27,0.48,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.348,Auto,Idle,TurnToMap,3.57,2.58,1.33,6.32,0.33,0.98,NC,NC,1,0.3,0,0,0,0,8.05,0.16,6.32,0.48,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.397,Auto,Idle,TurnToMap,3.53,2.57,1.32,6.27,0.34,0.98,NC,NC,1,0.3,0,0,0,0,7.45,0.14,6.27,0.48,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.443,Auto,Idle,TurnToMap,3.56,2.58,1.32,6.27,0.33,0.98,NC,NC,1,0.3,1,0,0,0,7.9,0.16,6.27,0.48,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.504,Auto,Idle,TurnToMap,3.54,2.58,1.32,6.27,0.32,0.98,NC,NC,1,0.3,1,0,0,0,7.6,0.16,6.27,0.48,0,0,0,1,0,0,1,1,0,0,0,6,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.551,Auto,Idle,TurnToMap,3.54,2.57,1.29,6.13,0.33,0.98,NC,NC,1,0.3,1,0,0,0,7.6,0.14,6.13,0.6,0,0,0,1,0,0,1,1,0,0,0,7,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.600,Auto,Idle,TurnToMap,3.56,2.6,1.34,6.36,0.33,0.98,NC,NC,1,0.3,2,0,0,0,7.9,0.2,6.36,0.48,0,0,0,1,0,0,1,1,0,0,0,8,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.646,Auto,Idle,TurnToMap,3.56,2.58,1.33,6.32,0.32,0.98,NC,NC,1,0.3,2,0,0,0,7.9,0.16,6.32,0.48,0,0,0,1,0,0,1,1,0,0,0,9,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.715,Auto,Idle,TurnToMap,3.54,2.6,1.28,6.08,0.32,0.98,NC,NC,1,0.3,3,0,0,0,7.6,0.2,6.08,0.6,0,0,0,1,0,0,1,1,0,0,0,10,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.754,Auto,Idle,TurnToMap,3.57,2.59,1.33,6.32,0.33,0.98,NC,NC,1,0.3,3,0,0,0,8.05,0.18,6.32,0.48,0,0,0,1,0,0,1,1,0,0,0,11,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.802,Auto,Idle,TurnToMap,3.57,2.59,1.3,6.18,0.33,0.98,NC,NC,1,0.3,4,0,0,0,8.05,0.18,6.18,0.6,0,0,0,1,0,0,1,1,0,0,0,12,0,0,0,0,0,null,0,0,0
2018-07-28,22-34-03.849,Auto,Idle,TurnToMap,3.54,2.58,1.31,6.22,0.33,0.99,NC,NC,1,0.3,4,0,0,0,7.6,0.16,6.22,0.48,0,0,0,2,0,-1,1,1,0,0,0,14,0,-1,0,0,0,null,0,0,0
2018-07-28,22-34-03.895,Auto,Idle,TurnToMap,3.57,2.59,1.31,6.22,0.33,0.99,NC,NC,1,0.3,4,0,0,0,8.05,0.18,6.22,0.48,0,0,0,1,0,0,1,1,0,0,0,15,0,-1,0,0,0,null,0,0,0
