Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,CollectionMotor1,CollectionMotor2,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ
2018-07-23,17-39-12.191,Auto,Idle,TurnToMap,3.55,2.63,1.31,6.22,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.22,0.36,-0.18,-0.04,0.87,31.92,-0.55,-0.48,1,1,-2.34,-0.4899999,11.31,413.9,-6.97,-6.26
2018-07-23,17-39-12.209,Auto,Idle,TurnToMap,3.55,2.63,1.31,6.22,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.22,0.36,-0.18,-0.04,0.87,31.92,-0.55,-0.48,1,1,-2.34,-0.4899999,11.31,413.9,-6.97,-6.26
2018-07-23,17-39-12.222,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.36,-0.18,-0.04,0.87,31.85,-0.54,-0.51,1,1,-2.52,-0.53,12.18,445.75,-7.51,-6.77
2018-07-23,17-39-12.245,Auto,Idle,TurnToMap,3.55,2.63,1.31,6.22,0.31,1.13,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.22,0.36,-0.18,-0.04,0.87,31.85,-0.54,-0.51,1,1,-2.52,-0.53,12.18,445.75,-7.51,-6.77
2018-07-23,17-39-12.264,Auto,Idle,TurnToMap,3.55,2.64,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.28,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.48,-0.47,1,1,-2.700001,-0.57,13.05,477.67,-7.99,-7.239999
2018-07-23,17-39-12.280,Auto,Idle,TurnToMap,3.56,2.64,1.31,6.22,0.31,1.13,NC,NC,1,0.2,0,0,0,0,12.1,0.28,6.22,0.36,-0.18,-0.04,0.87,31.92,-0.48,-0.47,1,1,-2.700001,-0.57,13.05,477.67,-7.99,-7.239999
2018-07-23,17-39-12.298,Auto,Idle,TurnToMap,3.55,2.61,1.32,6.27,0.31,1.13,NC,NC,1,0.2,0,0,0,0,11.95,0.22,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.48,-0.47,1,1,-2.700001,-0.57,13.05,477.67,-7.99,-7.239999
2018-07-23,17-39-12.329,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.9,-0.47,-0.47,1,1,-2.880001,-0.61,13.92,509.57,-8.46,-7.709999
2018-07-23,17-39-12.344,Auto,Idle,TurnToMap,3.55,2.61,1.3,6.18,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.22,6.18,0.48,-0.18,-0.04,0.87,31.9,-0.47,-0.47,1,1,-2.880001,-0.61,13.92,509.57,-8.46,-7.709999
2018-07-23,17-39-12.362,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.86,-0.47,-0.5,1,1,-3.060001,-0.65,14.79,541.43,-8.93,-8.209999
2018-07-23,17-39-12.392,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.3,1.13,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.36,-0.18,-0.04,0.87,31.86,-0.47,-0.5,1,1,-3.060001,-0.65,14.79,541.43,-8.93,-8.209999
2018-07-23,17-39-12.411,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.24,-0.18,-0.03,0.87,31.92,-0.49,-0.47,1,1,-3.240001,-0.68,15.66,573.35,-9.42,-8.679999
2018-07-23,17-39-12.434,Auto,Idle,TurnToMap,3.54,2.64,1.32,6.27,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.28,6.27,0.36,-0.18,-0.03,0.87,31.92,-0.49,-0.47,1,1,-3.240001,-0.68,15.66,573.35,-9.42,-8.679999
2018-07-23,17-39-12.463,Auto,Idle,TurnToMap,3.54,2.67,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.34,6.22,0.36,-0.18,-0.04,0.87,31.89,-0.49,-0.49,1,1,-3.420001,-0.72,16.53,605.24,-9.91,-9.169999
2018-07-23,17-39-12.477,Auto,Idle,TurnToMap,3.54,2.62,1.3,6.18,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.18,0.36,-0.18,-0.04,0.87,31.89,-0.49,-0.49,1,1,-3.420001,-0.72,16.53,605.24,-9.91,-9.169999
2018-07-23,17-39-12.491,Auto,Idle,TurnToMap,3.56,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.24,6.27,0.36,-0.18,-0.04,0.87,31.89,-0.49,-0.49,1,1,-3.420001,-0.72,16.53,605.24,-9.91,-9.169999
2018-07-23,17-39-12.506,Auto,Idle,TurnToMap,3.6,2.63,1.28,6.08,0.3,1.13,NC,NC,1,0.2,0,0,0,0,12.7,0.26,6.08,0.24,-0.18,-0.04,0.87,31.89,-0.49,-0.51,1,1,-3.600001,-0.7600001,17.4,637.13,-10.4,-9.679999
2018-07-23,17-39-12.543,Auto,Idle,TurnToMap,3.54,2.64,1.33,6.32,0.32,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.28,6.32,0.36,-0.18,-0.04,0.87,31.69,-0.47,-0.56,1,1,-3.780001,-0.8000001,18.27,668.82,-10.87,-10.24
2018-07-23,17-39-12.566,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.24,-0.18,-0.04,0.87,31.69,-0.47,-0.56,1,1,-3.780001,-0.8000001,18.27,668.82,-10.87,-10.24
2018-07-23,17-39-12.579,Auto,Idle,TurnToMap,3.57,2.63,1.33,6.32,0.31,1.12,NC,NC,1,0.2,0,0,0,0,12.25,0.26,6.32,0.24,-0.18,-0.04,0.87,31.93,-0.53,-0.49,1,1,-3.960001,-0.8400001,19.14,700.75,-11.4,-10.73
2018-07-23,17-39-12.604,Auto,Idle,TurnToMap,3.54,2.66,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.32,6.22,0.36,-0.18,-0.04,0.87,31.93,-0.53,-0.49,1,1,-3.960001,-0.8400001,19.14,700.75,-11.4,-10.73
2018-07-23,17-39-12.635,Auto,Idle,TurnToMap,3.55,2.64,1.32,6.27,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.28,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.5,-0.44,1,1,-4.140001,-0.8800001,20.01,732.67,-11.9,-11.17
2018-07-23,17-39-12.658,Auto,Idle,TurnToMap,3.57,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.25,0.24,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.5,-0.44,1,1,-4.140001,-0.8800001,20.01,732.67,-11.9,-11.17
2018-07-23,17-39-12.674,Auto,Idle,TurnToMap,3.55,2.64,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.28,6.22,0.36,-0.18,-0.04,0.87,31.92,-0.5,-0.44,1,1,-4.140001,-0.8800001,20.01,732.67,-11.9,-11.17
2018-07-23,17-39-12.690,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.85,-0.5,-0.47,1,1,-4.320001,-0.9200001,20.88,764.52,-12.4,-11.64
2018-07-23,17-39-12.704,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.24,-0.18,-0.04,0.87,31.85,-0.5,-0.47,1,1,-4.320001,-0.9200001,20.88,764.52,-12.4,-11.64
2018-07-23,17-39-12.716,Auto,Idle,TurnToMap,3.55,2.63,1.31,6.22,0.3,1.13,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.22,0.24,-0.18,-0.04,0.87,31.85,-0.5,-0.47,1,1,-4.320001,-0.9200001,20.88,764.52,-12.4,-11.64
2018-07-23,17-39-12.751,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.3,1.13,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.74,-0.47,-0.52,1,1,-4.5,-0.9600002,21.75,796.2599,-12.87,-12.16
2018-07-23,17-39-12.768,Auto,Idle,TurnToMap,3.55,2.63,1.3,6.18,0.32,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.18,0.24,-0.18,-0.04,0.87,31.92,-0.48,-0.53,1,1,-4.68,-1,22.62,828.1799,-13.35,-12.69
2018-07-23,17-39-12.784,Auto,Idle,TurnToMap,3.55,2.62,1.32,6.27,0.3,1.13,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.48,-0.53,1,1,-4.68,-1,22.62,828.1799,-13.35,-12.69
2018-07-23,17-39-12.826,Auto,Idle,TurnToMap,3.55,2.62,1.32,6.27,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.27,0.24,-0.18,-0.04,0.87,31.91,-0.5,-0.47,1,1,-4.86,-1.04,23.49001,860.0899,-13.85,-13.16
2018-07-23,17-39-12.848,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.91,-0.5,-0.47,1,1,-4.86,-1.04,23.49001,860.0899,-13.85,-13.16
2018-07-23,17-39-12.879,Auto,Idle,TurnToMap,3.55,2.64,1.3,6.18,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.28,6.18,0.24,-0.18,-0.04,0.87,31.87,-0.52,-0.46,1,1,-5.04,-1.08,24.36001,891.9599,-14.37,-13.62
2018-07-23,17-39-12.890,Auto,Idle,TurnToMap,3.54,2.64,1.3,6.18,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.28,6.18,0.24,-0.18,-0.04,0.87,31.87,-0.52,-0.46,1,1,-5.04,-1.08,24.36001,891.9599,-14.37,-13.62
2018-07-23,17-39-12.904,Auto,Idle,TurnToMap,3.54,2.64,1.3,6.18,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.55,0.28,6.18,0.24,-0.18,-0.04,0.87,31.87,-0.52,-0.46,1,1,-5.04,-1.08,24.36001,891.9599,-14.37,-13.62
2018-07-23,17-39-12.920,Auto,Idle,TurnToMap,3.55,2.63,1.3,6.18,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.18,0.24,-0.18,-0.04,0.87,31.88,-0.5,-0.5,1,1,-5.22,-1.12,25.23001,923.8399,-14.87,-14.12
2018-07-23,17-39-12.935,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.36,-0.18,-0.04,0.87,31.88,-0.5,-0.5,1,1,-5.22,-1.12,25.23001,923.8399,-14.87,-14.12
2018-07-23,17-39-12.965,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.24,-0.18,-0.04,0.87,31.89,-0.49,-0.52,1,1,-5.4,-1.16,26.10001,955.7299,-15.36,-14.64
2018-07-23,17-39-12.984,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.36,-0.18,-0.04,0.87,31.89,-0.49,-0.52,1,1,-5.4,-1.16,26.10001,955.7299,-15.36,-14.64
2018-07-23,17-39-13.009,Auto,Idle,TurnToMap,3.54,2.63,1.29,6.13,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.13,0.36,-0.18,-0.04,0.87,31.88,-0.49,-0.49,1,1,-5.579999,-1.2,26.97001,987.6099,-15.85,-15.13
2018-07-23,17-39-13.035,Auto,Idle,TurnToMap,3.54,2.64,1.31,6.22,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.28,6.22,0.24,-0.18,-0.04,0.87,31.88,-0.49,-0.49,1,1,-5.579999,-1.2,26.97001,987.6099,-15.85,-15.13
2018-07-23,17-39-13.056,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.36,-0.18,-0.04,0.87,31.88,-0.49,-0.49,1,1,-5.579999,-1.2,26.97001,987.6099,-15.85,-15.13
2018-07-23,17-39-13.070,Auto,Idle,TurnToMap,3.56,2.63,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.26,6.22,0.36,-0.18,-0.03,0.87,31.91,-0.54,-0.44,1,1,-5.759999,-1.23,27.84001,1019.52,-16.39,-15.57
2018-07-23,17-39-13.082,Auto,Idle,TurnToMap,3.55,2.63,1.27,6.03,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.03,0.12,-0.18,-0.03,0.87,31.91,-0.54,-0.44,1,1,-5.759999,-1.23,27.84001,1019.52,-16.39,-15.57
2018-07-23,17-39-13.109,Auto,Idle,TurnToMap,3.55,2.64,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.28,6.22,0.36,-0.18,-0.04,0.87,31.82,-0.46,-0.47,1,1,-5.939999,-1.27,28.71001,1051.34,-16.85,-16.04
2018-07-23,17-39-13.121,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.36,-0.18,-0.04,0.87,31.82,-0.46,-0.47,1,1,-5.939999,-1.27,28.71001,1051.34,-16.85,-16.04
2018-07-23,17-39-13.139,Auto,Idle,TurnToMap,3.57,2.63,1.31,6.22,0.31,1.13,NC,NC,1,0.2,0,0,0,0,12.25,0.26,6.22,0.36,-0.18,-0.04,0.87,31.98,-0.49,-0.47,1,1,-6.119999,-1.31,29.58001,1083.32,-17.34,-16.51
2018-07-23,17-39-13.185,Auto,Idle,TurnToMap,3.57,2.62,1.3,6.18,0.32,1.12,NC,NC,1,0.2,0,0,0,0,12.25,0.24,6.18,0.24,-0.18,-0.04,0.87,31.94,-0.53,-0.5,1,1,-6.299999,-1.35,30.45001,1115.26,-17.87,-17.01
2018-07-23,17-39-13.223,Auto,Idle,TurnToMap,3.55,2.63,1.31,6.22,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.22,0.36,-0.18,-0.04,0.87,31.94,-0.53,-0.5,1,1,-6.299999,-1.35,30.45001,1115.26,-17.87,-17.01
2018-07-23,17-39-13.241,Auto,Idle,TurnToMap,3.56,2.63,1.3,6.18,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.26,6.18,0.36,-0.18,-0.04,0.87,31.87,-0.51,-0.48,1,1,-6.479999,-1.39,31.32001,1147.13,-18.38,-17.49
2018-07-23,17-39-13.258,Auto,Idle,TurnToMap,3.56,2.63,1.31,6.22,0.31,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.26,6.22,0.36,-0.18,-0.04,0.87,31.87,-0.51,-0.48,1,1,-6.479999,-1.39,31.32001,1147.13,-18.38,-17.49
2018-07-23,17-39-13.272,Auto,Idle,TurnToMap,3.55,2.62,1.3,6.18,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.18,0.24,-0.18,-0.04,0.87,31.87,-0.51,-0.48,1,1,-6.479999,-1.39,31.32001,1147.13,-18.38,-17.49
2018-07-23,17-39-13.289,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.36,-0.18,-0.04,0.87,31.88,-0.5,-0.44,1,1,-6.659998,-1.43,32.19001,1179.01,-18.88,-17.93
2018-07-23,17-39-13.322,Auto,Idle,TurnToMap,3.56,2.63,1.3,6.18,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.26,6.18,0.36,-0.18,-0.04,0.87,31.88,-0.5,-0.44,1,1,-6.659998,-1.43,32.19001,1179.01,-18.88,-17.93
2018-07-23,17-39-13.339,Auto,Idle,TurnToMap,3.54,2.64,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.28,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.48,-0.5,1,1,-6.839998,-1.47,33.06001,1210.93,-19.36,-18.43
2018-07-23,17-39-13.352,Auto,Idle,TurnToMap,3.55,2.64,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.28,6.27,0.24,-0.18,-0.04,0.87,31.92,-0.48,-0.5,1,1,-6.839998,-1.47,33.06001,1210.93,-19.36,-18.43
2018-07-23,17-39-13.366,Auto,Idle,TurnToMap,3.54,2.62,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.22,0.36,-0.18,-0.04,0.87,31.92,-0.48,-0.5,1,1,-6.839998,-1.47,33.06001,1210.93,-19.36,-18.43
2018-07-23,17-39-13.399,Auto,Idle,TurnToMap,3.55,2.62,1.3,6.18,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.18,0.24,-0.18,-0.04,0.87,31.85,-0.47,-0.5,1,1,-7.019998,-1.51,33.93001,1242.78,-19.83,-18.93
2018-07-23,17-39-13.416,Auto,Idle,TurnToMap,3.55,2.65,1.35,6.41,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.3,6.41,0.12,-0.18,-0.04,0.87,31.85,-0.47,-0.5,1,1,-7.019998,-1.51,33.93001,1242.78,-19.83,-18.93
2018-07-23,17-39-13.436,Auto,Idle,TurnToMap,3.55,2.63,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.22,0.24,-0.18,-0.04,0.87,31.86,-0.5,-0.47,1,1,-7.199998,-1.55,34.80001,1274.64,-20.33,-19.4
2018-07-23,17-39-13.469,Auto,Idle,TurnToMap,3.55,2.63,1.23,5.84,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,5.84,0,-0.18,-0.04,0.87,31.86,-0.5,-0.47,1,1,-7.379998,-1.59,35.67001,1306.52,-20.82,-19.86
2018-07-23,17-39-13.482,Auto,Idle,TurnToMap,3.55,2.62,1.33,6.32,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.32,0.6,-0.18,-0.04,0.87,31.88,-0.49,-0.46,1,1,-7.379998,-1.59,35.67001,1306.52,-20.82,-19.86
2018-07-23,17-39-13.497,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.88,-0.49,-0.46,1,1,-7.379998,-1.59,35.67001,1306.52,-20.82,-19.86
2018-07-23,17-39-13.516,Auto,Idle,TurnToMap,3.55,2.62,1.32,6.27,0.32,1.13,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.27,0.36,-0.18,-0.04,0.87,31.95,-0.47,-0.42,1,1,-7.559998,-1.63,36.54001,1338.47,-21.29,-20.28
