Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,CollectionMotor1,CollectionMotor2,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-24,16-13-39.517,Auto,Idle,None,3.4,2.62,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.7,0.24,6.41,0.36,-0.19,0,0.87,32.15,-0.38,-0.49,1,1,-34.00002,1.379999,155.68,5739.699,-69.8,-86.89,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.553,Auto,Idle,None,3.4,2.63,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,9.7,0.26,6.41,0.36,-0.19,0.01,0.87,32.08,-0.37,-0.47,1,1,-34.19001,1.389999,156.55,5771.779,-70.17,-87.36,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.565,Auto,Idle,None,3.42,2.62,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.24,6.41,0.36,-0.19,0.01,0.87,32.08,-0.37,-0.47,1,1,-34.19001,1.389999,156.55,5771.779,-70.17,-87.36,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.580,Auto,Idle,None,3.42,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.24,-0.19,0.01,0.87,32.08,-0.37,-0.47,1,1,-34.19001,1.389999,156.55,5771.779,-70.17,-87.36,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.596,Auto,Idle,None,3.42,2.62,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.24,6.46,0.36,-0.19,0.01,0.87,32.13,-0.38,-0.49,1,1,-34.38001,1.399999,157.42,5803.909,-70.55,-87.85,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.631,Auto,Idle,None,3.4,2.63,1.35,6.41,0.32,1.16,NC,NC,0,0,0,0,0,0,9.7,0.26,6.41,0.36,-0.19,0.01,0.87,32.1,-0.4,-0.49,1,1,-34.57001,1.409999,158.29,5836.009,-70.95,-88.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.660,Auto,Idle,None,3.41,2.63,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.85,0.26,6.41,0.36,-0.19,0.01,0.87,32.1,-0.4,-0.49,1,1,-34.57001,1.409999,158.29,5836.009,-70.95,-88.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.667,Auto,Idle,None,3.42,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.46,0.36,-0.19,0.01,0.87,32.1,-0.4,-0.49,1,1,-34.57001,1.409999,158.29,5836.009,-70.95,-88.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.708,Auto,Idle,None,3.42,2.62,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.24,6.46,0.36,-0.19,0.01,0.87,32.1,-0.4,-0.49,1,1,-34.57001,1.409999,158.29,5836.009,-70.95,-88.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.715,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0,0.87,32.11,-0.4,-0.51,1,1,-34.76001,1.409999,159.16,5868.119,-71.35,-88.85,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.734,Auto,Idle,None,3.43,2.65,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.6,-0.19,0,0.87,32.11,-0.4,-0.51,1,1,-34.76001,1.409999,159.16,5868.119,-71.35,-88.85,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.744,Auto,Idle,None,3.43,2.65,1.36,6.46,0.32,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.6,-0.19,0,0.87,32.09,-0.4,-0.49,1,1,-34.95001,1.409999,160.03,5900.209,-71.75,-89.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.765,Auto,Idle,None,3.43,2.65,1.36,6.46,0.3,1.17,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.24,-0.19,0,0.87,32.09,-0.4,-0.49,1,1,-34.95001,1.409999,160.03,5900.209,-71.75,-89.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.788,Auto,Idle,None,3.43,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.12,-0.37,-0.5,1,1,-35.14001,1.419999,160.9,5932.329,-72.12,-89.84,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.799,Auto,Idle,None,3.43,2.63,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.26,6.46,0.24,-0.19,0.01,0.87,32.12,-0.37,-0.5,1,1,-35.14001,1.419999,160.9,5932.329,-72.12,-89.84,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.816,Auto,Idle,None,3.43,2.63,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.26,6.46,0.36,-0.19,0.01,0.87,32.12,-0.37,-0.5,1,1,-35.14001,1.419999,160.9,5932.329,-72.12,-89.84,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.846,Auto,Idle,None,3.43,2.62,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.24,6.46,0.36,-0.19,0.01,0.87,32.08,-0.37,-0.49,1,1,-35.33001,1.429999,161.77,5964.409,-72.49001,-90.32999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.911,Auto,Idle,None,3.43,2.64,1.36,6.46,0.32,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0.01,0.87,32.09,-0.35,-0.5,1,1,-35.71,1.449999,163.51,6028.629,-73.23,-91.32999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.924,Auto,Idle,None,3.43,2.65,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.36,-0.19,0.01,0.87,32.09,-0.35,-0.5,1,1,-35.71,1.449999,163.51,6028.629,-73.23,-91.32999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.942,Auto,Idle,None,3.44,2.65,1.37,6.51,0.31,1.16,NC,NC,0,0,0,0,0,0,10.3,0.3,6.51,0.36,-0.19,0.01,0.87,32.09,-0.35,-0.5,1,1,-35.71,1.449999,163.51,6028.629,-73.23,-91.32999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.957,Auto,Idle,None,3.43,2.64,1.36,6.46,0.32,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.07,-0.37,-0.49,1,1,-35.9,1.459999,164.38,6060.699,-73.60001,-91.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-39.986,Auto,Idle,None,3.48,2.63,1.38,6.56,0.31,1.16,NC,NC,0,0,0,0,0,0,10.9,0.26,6.56,0.36,-0.19,0.01,0.87,32.07,-0.37,-0.49,1,1,-35.9,1.459999,164.38,6060.699,-73.60001,-91.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.001,Auto,Idle,None,3.46,2.66,1.38,6.56,0.31,1.16,NC,NC,0,0,0,0,0,0,10.6,0.32,6.56,0.36,-0.19,0.01,0.87,32.07,-0.37,-0.49,1,1,-35.9,1.459999,164.38,6060.699,-73.60001,-91.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.017,Auto,Idle,None,3.49,2.62,1.38,6.56,0.32,1.16,NC,NC,0,0,0,0,0,0,11.05,0.24,6.56,0.36,-0.19,0.01,0.87,32.11,-0.38,-0.52,1,1,-36.09,1.469999,165.25,6092.809,-73.98,-92.33999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.033,Auto,Idle,None,3.48,2.65,1.38,6.56,0.3,1.16,NC,NC,0,0,0,0,0,0,10.9,0.3,6.56,0.36,-0.19,0.01,0.87,32.11,-0.38,-0.52,1,1,-36.09,1.469999,165.25,6092.809,-73.98,-92.33999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.075,Auto,Idle,None,3.44,2.65,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.3,0.3,6.46,0.6,-0.19,0,0.87,32.1,-0.36,-0.5,1,1,-36.28,1.469999,166.12,6124.909,-74.34,-92.83999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.087,Auto,Idle,None,3.42,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.46,0.36,-0.19,0,0.87,32.1,-0.36,-0.5,1,1,-36.28,1.469999,166.12,6124.909,-74.34,-92.83999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.122,Auto,Idle,None,3.42,2.64,1.35,6.41,0.32,1.15,NC,NC,0,0,0,0,0,0,10,0.28,6.41,0.24,-0.19,0,0.87,32.12,-0.34,-0.48,1,1,-36.47,1.469999,166.99,6157.029,-74.68,-93.31999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.152,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0,0.87,32.12,-0.34,-0.48,1,1,-36.47,1.469999,166.99,6157.029,-74.68,-93.31999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.155,Auto,Idle,None,3.42,2.63,1.36,6.46,0.32,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.24,-0.19,0.01,0.87,32.12,-0.37,-0.5,1,1,-36.66,1.479999,167.86,6189.149,-75.05,-93.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.176,Auto,Idle,None,3.43,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.26,6.46,0.36,-0.19,0.01,0.87,32.12,-0.37,-0.5,1,1,-36.66,1.479999,167.86,6189.149,-75.05,-93.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.189,Auto,Idle,None,3.42,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.36,-0.19,0.01,0.87,32.12,-0.37,-0.5,1,1,-36.66,1.479999,167.86,6189.149,-75.05,-93.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.208,Auto,Idle,None,3.42,2.63,1.37,6.51,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.51,0.12,-0.19,0,0.87,32.11,-0.4,-0.51,1,1,-36.84999,1.479999,168.7299,6221.259,-75.45,-94.32999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.222,Auto,Idle,None,3.42,2.62,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.24,6.46,0.24,-0.19,0,0.87,32.11,-0.4,-0.51,1,1,-36.84999,1.479999,168.7299,6221.259,-75.45,-94.32999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.247,Auto,Idle,None,3.43,2.63,1.36,6.46,0.32,1.16,NC,NC,0,0,0,0,0,0,10.15,0.26,6.46,0.36,-0.19,0.01,0.87,32.14,-0.36,-0.49,1,1,-37.03999,1.489999,169.5999,6253.399,-75.81001,-94.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.267,Auto,Idle,None,3.43,2.65,1.37,6.51,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.51,0.36,-0.19,0.01,0.87,32.14,-0.36,-0.49,1,1,-37.03999,1.489999,169.5999,6253.399,-75.81001,-94.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.288,Auto,Idle,None,3.43,2.65,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.36,-0.19,0.01,0.87,32.14,-0.36,-0.49,1,1,-37.03999,1.489999,169.5999,6253.399,-75.81001,-94.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.298,Auto,Idle,None,3.43,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0.01,0.87,32.11,-0.39,-0.51,1,1,-37.22999,1.499999,170.4699,6285.509,-76.2,-95.32999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.314,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.11,-0.39,-0.51,1,1,-37.22999,1.499999,170.4699,6285.509,-76.2,-95.32999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.345,Auto,Idle,None,3.41,2.61,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,9.85,0.22,6.46,0.24,-0.19,0.01,0.87,32.09,-0.37,-0.5,1,1,-37.41999,1.509999,171.3399,6317.599,-76.57001,-95.82999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.361,Auto,Idle,None,3.42,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.46,0.36,-0.19,0.01,0.87,32.09,-0.37,-0.5,1,1,-37.41999,1.509999,171.3399,6317.599,-76.57001,-95.82999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.376,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0.01,0.87,32.09,-0.37,-0.5,1,1,-37.41999,1.509999,171.3399,6317.599,-76.57001,-95.82999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.392,Auto,Idle,None,3.43,2.65,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.24,-0.19,0.01,0.87,32.06,-0.37,-0.52,1,1,-37.60999,1.519999,172.2099,6349.659,-76.94001,-96.34999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.427,Auto,Idle,None,3.42,2.63,1.35,6.41,0.32,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.41,0.36,-0.19,0.01,0.87,32.11,-0.36,-0.47,1,1,-37.79999,1.529999,173.0799,6381.769,-77.30001,-96.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.439,Auto,Idle,None,3.41,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,9.85,0.26,6.46,0.24,-0.19,0.01,0.87,32.11,-0.36,-0.47,1,1,-37.79999,1.529999,173.0799,6381.769,-77.30001,-96.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.456,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0.01,0.87,32.11,-0.36,-0.47,1,1,-37.79999,1.529999,173.0799,6381.769,-77.30001,-96.81999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.486,Auto,Idle,None,3.43,2.65,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.36,-0.19,0.01,0.87,32.11,-0.37,-0.49,1,1,-37.98999,1.539999,173.9499,6413.878,-77.67001,-97.30999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.501,Auto,Idle,None,3.43,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.26,6.46,0.36,-0.19,0.01,0.87,32.11,-0.37,-0.49,1,1,-37.98999,1.539999,173.9499,6413.878,-77.67001,-97.30999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.525,Auto,Idle,None,3.43,2.65,1.36,6.46,0.32,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.24,-0.19,0.01,0.87,32.08,-0.4,-0.49,1,1,-38.17999,1.549999,174.8199,6445.958,-78.07001,-97.79999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.547,Auto,Idle,None,3.42,2.63,1.36,6.46,0.3,1.15,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.24,-0.19,0.01,0.87,32.08,-0.4,-0.49,1,1,-38.17999,1.549999,174.8199,6445.958,-78.07001,-97.79999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.567,Auto,Idle,None,3.42,2.63,1.36,6.46,0.31,1.17,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.36,-0.19,0.01,0.87,32.08,-0.4,-0.49,1,1,-38.17999,1.549999,174.8199,6445.958,-78.07001,-97.79999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.582,Auto,Idle,None,3.43,2.64,1.36,6.46,0.29,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.08,-0.34,-0.49,1,1,-38.36998,1.559999,175.6899,6478.039,-78.41001,-98.28999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.613,Auto,Idle,None,3.42,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.36,-0.19,0.01,0.87,32.08,-0.34,-0.49,1,1,-38.36998,1.559999,175.6899,6478.039,-78.41001,-98.28999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.617,Auto,Idle,None,3.42,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.36,-0.19,0.01,0.87,32.08,-0.34,-0.49,1,1,-38.36998,1.559999,175.6899,6478.039,-78.41001,-98.28999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.646,Auto,Idle,None,3.42,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.6,-0.19,0,0.87,32.09,-0.39,-0.5,1,1,-38.55998,1.559999,176.5599,6510.128,-78.80001,-98.78999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.669,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0,0.87,32.09,-0.39,-0.5,1,1,-38.55998,1.559999,176.5599,6510.128,-78.80001,-98.78999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.678,Auto,Idle,None,3.42,2.65,1.38,6.56,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.3,6.56,0.12,-0.19,0.01,0.87,32.13,-0.39,-0.5,1,1,-38.74998,1.569999,177.4299,6542.258,-79.19001,-99.28999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.705,Auto,Idle,None,3.44,2.62,1.37,6.51,0.31,1.16,NC,NC,0,0,0,0,0,0,10.3,0.24,6.51,0.24,-0.19,0.01,0.87,32.13,-0.39,-0.5,1,1,-38.74998,1.569999,177.4299,6542.258,-79.19001,-99.28999,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.719,Auto,Idle,None,3.43,2.63,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.26,6.46,0.24,-0.19,0,0.87,32.09,-0.35,-0.53,1,1,-38.93998,1.569999,178.2999,6574.348,-79.54001,-99.81998,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.736,Auto,Idle,None,3.44,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.3,0.28,6.46,0.36,-0.19,0,0.87,32.09,-0.35,-0.53,1,1,-38.93998,1.569999,178.2999,6574.348,-79.54001,-99.81998,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.752,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0,0.87,32.09,-0.35,-0.53,1,1,-38.93998,1.569999,178.2999,6574.348,-79.54001,-99.81998,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.786,Auto,Idle,None,3.4,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,9.7,0.26,6.46,0.24,-0.19,0,0.87,32.14,-0.37,-0.5,1,1,-39.12998,1.569999,179.1699,6606.488,-79.91001,-100.32,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.801,Auto,Idle,None,3.4,2.64,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.7,0.28,6.41,0.36,-0.19,0,0.87,32.1,-0.37,-0.53,1,1,-39.31998,1.569999,180.0399,6638.588,-80.28001,-100.85,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.815,Auto,Idle,None,3.42,2.63,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.24,-0.19,0,0.87,32.1,-0.37,-0.53,1,1,-39.31998,1.569999,180.0399,6638.588,-80.28001,-100.85,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.830,Auto,Idle,None,3.42,2.62,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.24,6.41,0.36,-0.19,0,0.87,32.1,-0.37,-0.53,1,1,-39.31998,1.569999,180.0399,6638.588,-80.28001,-100.85,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.860,Auto,Idle,None,3.42,2.63,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.41,0.36,-0.19,0.01,0.87,32.12,-0.39,-0.48,1,1,-39.50998,1.579999,180.9099,6670.708,-80.67001,-101.33,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.878,Auto,Idle,None,3.4,2.65,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.7,0.3,6.41,0.36,-0.19,0.01,0.87,32.12,-0.39,-0.48,1,1,-39.50998,1.579999,180.9099,6670.708,-80.67001,-101.33,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.899,Auto,Idle,None,3.41,2.63,1.35,6.41,0.32,1.16,NC,NC,0,0,0,0,0,0,9.85,0.26,6.41,0.24,-0.19,0.01,0.87,32.08,-0.37,-0.5,1,1,-39.69997,1.589999,181.7799,6702.789,-81.04002,-101.83,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.924,Auto,Idle,None,3.42,2.63,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.41,0.24,-0.19,0.01,0.87,32.08,-0.37,-0.5,1,1,-39.69997,1.589999,181.7799,6702.789,-81.04002,-101.83,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.938,Auto,Idle,None,3.42,2.64,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.41,0.36,-0.19,0.01,0.87,32.08,-0.37,-0.5,1,1,-39.69997,1.589999,181.7799,6702.789,-81.04002,-101.83,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.956,Auto,Idle,None,3.46,2.62,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10.6,0.24,6.41,0.36,-0.19,0.01,0.87,32.1,-0.4,-0.48,1,1,-39.88997,1.599999,182.6499,6734.889,-81.44002,-102.31,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-40.996,Auto,Idle,None,3.42,2.63,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.41,0.36,-0.19,0.01,0.87,32.1,-0.4,-0.48,1,1,-39.88997,1.599999,182.6499,6734.889,-81.44002,-102.31,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.003,Auto,Idle,None,3.42,2.63,1.35,6.41,0.32,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.6,-0.19,0.01,0.87,32.07,-0.38,-0.48,1,1,-40.07997,1.609999,183.5199,6766.958,-81.82001,-102.79,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.018,Auto,Idle,None,3.42,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.46,0.36,-0.19,0.01,0.87,32.07,-0.38,-0.48,1,1,-40.07997,1.609999,183.5199,6766.958,-81.82001,-102.79,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.047,Auto,Idle,None,3.43,2.62,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.24,6.46,0.36,-0.19,0.01,0.87,32.07,-0.38,-0.48,1,1,-40.07997,1.609999,183.5199,6766.958,-81.82001,-102.79,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.066,Auto,Idle,None,3.42,2.64,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.41,0.36,-0.19,0.01,0.87,32.11,-0.38,-0.52,1,1,-40.26997,1.619999,184.3899,6799.068,-82.20001,-103.31,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.087,Auto,Idle,None,3.41,2.64,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,9.85,0.28,6.41,0.36,-0.19,0.01,0.87,32.11,-0.38,-0.52,1,1,-40.26997,1.619999,184.3899,6799.068,-82.20001,-103.31,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.096,Auto,Idle,None,3.42,2.63,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.36,-0.19,0.01,0.87,32.09,-0.39,-0.52,1,1,-40.45997,1.629999,185.2599,6831.158,-82.59001,-103.83,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.116,Auto,Idle,None,3.41,2.64,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.85,0.28,6.41,0.36,-0.19,0.01,0.87,32.09,-0.39,-0.52,1,1,-40.45997,1.629999,185.2599,6831.158,-82.59001,-103.83,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.138,Auto,Idle,None,3.43,2.62,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.24,6.46,0.36,-0.19,0.01,0.87,32.12,-0.4,-0.51,1,1,-40.64997,1.639999,186.1299,6863.278,-82.99001,-104.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.153,Auto,Idle,None,3.42,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.46,0.36,-0.19,0.01,0.87,32.12,-0.4,-0.51,1,1,-40.64997,1.639999,186.1299,6863.278,-82.99001,-104.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.173,Auto,Idle,None,3.42,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.36,-0.19,0.01,0.87,32.12,-0.4,-0.51,1,1,-40.64997,1.639999,186.1299,6863.278,-82.99001,-104.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.204,Auto,Idle,None,3.42,2.62,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.24,6.46,0.24,-0.19,0.01,0.87,32.09,-0.39,-0.5,1,1,-40.83997,1.649999,186.9998,6895.368,-83.38001,-104.84,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-41.222,Auto,Idle,None,3.4,2.61,1.35,6.41,0.32,1.16,NC,NC,0,0,0,0,0,0,9.7,0.22,6.41,0.36,-0.19,0.01,0.87,32.11,-0.37,-0.48,1,1,-41.02996,1.659999,187.8698,6927.478,-83.75002,-105.32,-0.27,0,0,NC,null,null,null
