Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AugarOutput,ImpellerOutput,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-27,19-51-22.946,Auto,Idle,None,3.46,2.59,1.37,6.51,0,0,NC,NC,0,0,0,0,0,0,9.9,0.18,6.51,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-27,19-51-22.966,Auto,Idle,None,3.46,2.58,1.38,6.56,0.38,1.04,NC,NC,0,0,0,0,0,0,9.9,0.16,6.56,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-27,19-51-22.976,Auto,Idle,None,3.45,2.56,1.37,6.51,0.35,1.04,NC,NC,0,0,0,0,0,0,9.75,0.12,6.51,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,-0.2,0,0,0,0.02219238,0.01391602,0.05344236
2018-07-27,19-51-23.051,Auto,Idle,None,3.46,2.56,1.38,6.56,0.36,1.04,NC,NC,0,0,0,0,0,0,9.9,0.12,6.56,0.12,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.06657714,0.04174805,0.1603271,20.31298,1.854962,-11.15267,-0.2,0,0,0,0.1331543,0.08349609,0.3206542
2018-07-27,19-51-23.079,Auto,Idle,None,3.49,2.58,1.39,6.6,0.32,1.04,NC,NC,0,0,0,0,0,0,10.35,0.16,6.6,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.06657714,0.04174805,0.1603271,20.31298,1.854962,-11.15267,-0.2,0,0,8.5,0.1331543,0.08349609,0.3206542
2018-07-27,19-51-23.112,Auto,Idle,None,3.49,2.58,1.38,6.56,0.33,1.04,NC,NC,0,0,0,0,0,0,10.35,0.16,6.56,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.08876953,0.05566406,0.2137694,27.08397,2.473282,-14.87023,-0.2,0,0,8.5,0.2219238,0.1391602,0.5344236
2018-07-27,19-51-23.179,Auto,Idle,None,3.49,2.59,1.39,6.6,0.33,1.04,NC,NC,0,0,0,0,0,0,10.35,0.18,6.6,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.1109619,0.06958008,0.2672118,33.85496,3.091603,-18.58779,-0.2,0,0,8.5,0.3328857,0.2087402,0.8016354
2018-07-27,19-51-23.226,Auto,Idle,None,3.49,2.58,1.39,6.6,0.32,1.04,NC,NC,0,0,0,0,0,0,10.35,0.16,6.6,0.12,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.1331543,0.08349609,0.3206542,40.62595,3.709923,-22.30534,-0.2,0,0,8.5,0.46604,0.2922363,1.12229
2018-07-27,19-51-23.286,Auto,Idle,None,3.49,2.57,1.37,6.51,0.33,1.04,NC,NC,0,0,0,0,0,0,10.35,0.14,6.51,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.1775391,0.1113281,0.4275389,54.16794,4.946564,-29.74046,-0.2,0,0,8.5,0.7989257,0.5009766,1.923925
2018-07-27,19-51-23.331,Auto,Idle,None,3.48,2.59,1.39,6.6,0.32,1.04,NC,NC,0,0,0,0,0,0,10.2,0.18,6.6,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.1775391,0.1113281,0.4275389,54.16794,4.946564,-29.74046,-0.2,0,0,8.5,0.7989257,0.5009766,1.923925
2018-07-27,19-51-23.373,Auto,Idle,None,3.49,2.59,1.39,6.6,0.33,1.04,NC,NC,0,0,0,0,0,0,10.35,0.18,6.6,0.12,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.1997314,0.1252441,0.4809812,60.93893,5.564885,-33.45802,-0.2,0,0,11.2,0.9986571,0.6262207,2.404906
2018-07-27,19-51-23.441,Auto,Idle,None,3.45,2.57,1.37,6.51,0.32,1.04,NC,NC,0,0,0,0,0,0,9.75,0.14,6.51,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.2441162,0.1530762,0.5878659,74.48091,6.801526,-40.89313,-0.2,0,0,11.2,1.464697,0.918457,3.527196
2018-07-27,19-51-23.482,Auto,Idle,None,3.44,2.58,1.37,6.51,0.32,1.04,NC,NC,0,0,0,0,0,0,9.6,0.16,6.51,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.2663086,0.1669922,0.6413083,81.25191,7.419846,-44.61068,-0.2,0,0,11.2,1.731006,1.085449,4.168504
2018-07-27,19-51-23.526,Auto,Idle,None,3.45,2.58,1.37,6.51,0.32,1.04,NC,NC,0,0,0,0,0,0,9.75,0.16,6.51,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.288501,0.1809082,0.6947507,88.0229,8.038167,-48.32824,-0.2,0,0,11.2,2.019507,1.266357,4.863255
2018-07-27,19-51-23.583,Auto,Idle,None,3.45,2.57,1.37,6.51,0.32,1.04,NC,NC,0,0,0,0,0,0,9.75,0.14,6.51,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.3106934,0.1948242,0.748193,94.7939,8.656487,-52.0458,-0.2,0,0,11.2,2.3302,1.461182,5.611448
2018-07-27,19-51-23.630,Auto,Idle,None,3.45,2.57,1.39,6.6,0.32,1.04,NC,NC,0,0,0,0,0,0,9.75,0.14,6.6,0.12,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.3328858,0.2087402,0.8016354,101.5649,9.274808,-55.76335,-0.2,0,0,11.4,2.663086,1.669922,6.413084
2018-07-27,19-51-23.679,Auto,Idle,None,3.45,2.56,1.38,6.56,0.32,1.04,NC,NC,0,0,0,0,0,0,9.75,0.12,6.56,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.3550782,0.2226563,0.8550777,108.3359,9.893128,-59.48091,-0.2,0,0,11.4,3.018164,1.892578,7.268161
2018-07-27,19-51-23.731,Auto,Idle,None,3.45,2.57,1.38,6.56,0.32,1.04,NC,NC,0,0,0,0,0,0,9.75,0.14,6.56,0.24,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.3772705,0.2365723,0.9085201,115.1069,10.51145,-63.19846,-0.2,0,0,11.4,3.395435,2.12915,8.176682
2018-07-27,19-51-23.781,Auto,Idle,None,3.45,2.58,1.38,6.56,0.32,1.04,NC,NC,0,0,0,0,0,0,9.75,0.16,6.56,0.12,0.02219238,0.01391602,0.05344236,6.770992,0.6183206,-3.717557,1,1,0.3994629,0.2504883,0.9619625,121.8779,11.12977,-66.91602,-0.2,0,0,11.4,3.794898,2.379639,9.138644
