Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AugarOutput,ImpellerOutput,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-29,20-02-11.517,None,Idle,None,3.87,2.57,2.14,10.17,0,0,NC,NC,0,0,0,0,0,0,12.55,0.14,10.17,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-02-11.560,Auto,Idle,None,3.92,2.57,2.16,10.26,0,0,NC,NC,0,0,0,0,0,0,13.3,0.14,10.26,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-02-11.572,Auto,Idle,TurnToMap,3.92,2.57,2.16,10.26,0.62,0.7,NC,NC,0,0,0,0,0,0,13.3,0.14,10.26,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-02-11.587,Auto,Idle,TurnToMap,3.92,2.57,2.16,10.26,0.62,0.7,NC,NC,0,0,0,0,0,0,13.3,0.14,10.26,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-02-11.593,Auto,Idle,TurnToMap,3.92,2.57,2.16,10.26,0.62,0.7,NC,NC,0,0,0,0,0,0,13.3,0.14,10.26,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-02-11.623,Auto,Idle,TurnToMap,3.92,2.57,2.16,10.26,0.62,0.7,NC,NC,0,0,0,0,0,0,13.3,0.14,10.26,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-02-11.685,Auto,Idle,TurnToMap,3.92,2.57,2.16,10.26,0.62,0.7,NC,NC,0,0,0,0,0,0,13.3,0.14,10.26,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-02-11.751,Auto,Idle,TurnToMap,3.92,2.57,2.16,10.26,0.62,0.7,NC,NC,0,0,0,0,0,0,13.3,0.14,10.26,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-02-11.783,Auto,Idle,TurnToMap,3.92,2.57,2.16,10.26,0.62,0.7,NC,NC,0,0,0,0,0,0,13.3,0.14,10.26,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-02-11.838,Auto,Idle,TurnToMap,3.92,2.57,2.16,10.26,0.62,0.7,NC,NC,0,0,0,0,0,0,13.3,0.14,10.26,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
