Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AugarOutput,ImpellerOutput,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-29,20-44-53.587,None,Idle,None,3.52,2.56,1.92,9.12,0,0,NC,NC,0,0,0,0,0,0,7.3,0.12,9.12,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-53.607,None,Idle,None,3.52,2.56,1.92,9.12,0,0,NC,NC,0,0,0,0,0,0,7.3,0.12,9.12,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-53.617,Auto,Idle,TurnToMap,3.53,2.53,1.92,9.12,0.58,0.66,NC,NC,0,0,0,0,0,0,7.45,0.06,9.12,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-53.680,Auto,Idle,TurnToMap,3.53,2.53,1.92,9.12,0.58,0.66,NC,NC,0,0,0,0,0,0,7.45,0.06,9.12,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-53.758,Auto,Idle,TurnToMap,3.53,2.53,1.92,9.12,0.58,0.66,NC,NC,0,0,0,0,0,0,7.45,0.06,9.12,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-53.763,Auto,Idle,TurnToMap,3.53,2.53,1.92,9.12,0.58,0.66,NC,NC,0,0,0,0,0,0,7.45,0.06,9.12,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-53.823,Auto,Idle,TurnToMap,3.53,2.53,1.92,9.12,0.58,0.66,NC,NC,0,0,0,0,0,0,7.45,0.06,9.12,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-53.865,Auto,Idle,TurnToMap,3.53,2.53,1.92,9.12,0.58,0.66,NC,NC,0,0,0,0,0,0,7.45,0.06,9.12,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-53.921,Auto,Idle,TurnToMap,3.53,2.53,1.92,9.12,0.58,0.66,NC,NC,0,0,0,0,0,0,7.45,0.06,9.12,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-53.953,Auto,Idle,TurnToMap,3.53,2.53,1.92,9.12,0.58,0.66,NC,NC,0,0,0,0,0,0,7.45,0.06,9.12,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-54.008,Auto,Idle,TurnToMap,3.53,2.53,1.92,9.12,0.58,0.66,NC,NC,0,0,0,0,0,0,7.45,0.06,9.12,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-54.102,Auto,Idle,TurnToMap,3.54,2.54,1.93,9.17,0.58,0.66,NC,NC,0,0,0,0,0,0,7.6,0.08,9.17,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-29,20-44-54.111,Auto,Idle,TurnToMap,3.54,2.54,1.91,9.07,0.39,0.52,NC,NC,1,0.3,0,0,0,0,7.6,0.08,9.07,0.48,0,0,0.09999996,6,1,-3,1,1,0,0,0.1,6,1,-3,-0.1,0,0,null,0,0,0
2018-07-29,20-44-54.157,Auto,Idle,TurnToMap,3.54,2.54,1.94,9.22,0.3,0.46,NC,NC,1,0.3,0,0,0,0,7.6,0.08,9.22,0.36,0,0,0.09999996,6,1,-3,1,1,0,0,0.2,12,2,-6,-0.1,0,0,null,0,0,0
2018-07-29,20-44-54.218,Auto,Idle,TurnToMap,3.54,2.54,1.93,9.17,0.29,0.44,NC,NC,1,0.3,0,0,0,0,7.6,0.08,9.17,0.48,0,0,0.09999996,6,1,-3,1,1,0,0,0.3,18,3,-9,-0.1,0,0,null,0,0,0
2018-07-29,20-44-54.267,Auto,Idle,TurnToMap,3.54,2.53,1.92,9.12,0.29,0.44,NC,NC,1,0.3,1,0,0,0,7.6,0.06,9.12,0.6,0,0,0.09999996,6,1,-3,1,1,0,0,0.4,24,4,-12,-0.1,0,0,null,0,0,0
2018-07-29,20-44-54.312,Auto,Idle,TurnToMap,3.55,2.55,1.94,9.22,0.29,0.44,NC,NC,1,0.3,2,0,0,0,7.75,0.1,9.22,0.36,0,0,0.09999996,6,1,-3,1,1,0,0,0.5,30,5,-15,-0.1,0,0,null,0,0,0
2018-07-29,20-44-54.357,Auto,Idle,TurnToMap,3.55,2.54,1.92,9.12,0.28,0.44,NC,NC,1,0.3,2,0,0,0,7.75,0.08,9.22,0.48,0,0,0.09999996,6,1,-3,1,1,0,0,0.6,36,6,-18,-0.1,0,0,null,0,0,1
2018-07-29,20-44-54.413,Auto,Idle,TurnToMap,3.54,2.54,1.94,9.22,0.28,0.44,NC,NC,1,0.3,3,0,0,0,7.6,0.08,9.22,0.48,0,0,0.09999996,6,1,-3,1,1,0,0,0.7,42,7,-21,-0.1,0,0,null,0,0,2
2018-07-29,20-44-54.451,Auto,Idle,TurnToMap,3.55,2.55,1.93,9.17,0.29,0.44,NC,NC,1,0.3,4,0,0,0,7.75,0.1,9.17,0.36,0,0,0.09999996,6,1,-3,1,1,0,0,0.8,48,8,-24,-0.1,0,0,null,0,0,3
2018-07-29,20-44-54.516,Auto,Idle,TurnToMap,3.53,2.54,1.93,9.17,0.29,0.44,NC,NC,1,0.3,4,0,0,0,7.45,0.08,9.17,0.48,0,0,0.09999996,6,1,-3,1,1,0,0,0.9,54,9,-27,-0.1,0,0,null,0,0,4
2018-07-29,20-44-54.560,Auto,Idle,TurnToMap,3.55,2.54,1.93,9.17,0.29,0.44,NC,NC,1,0.3,4,0,0,0,7.75,0.08,9.17,0.48,0,0,0.09999996,6,1,-3,1,1,0,0,1,60,10,-30,-0.1,0,0,null,0,0,5
