Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,CollectionMotor1,CollectionMotor2
2018-07-22,18-52-59.137,Auto,Idle,None,3.68,2.61,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.9,0.22,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.168,Auto,Idle,None,3.68,2.61,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.22,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.182,Auto,Idle,None,3.68,2.6,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.9,0.2,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.195,Auto,Idle,None,3.68,2.6,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.2,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.212,Auto,Idle,None,3.68,2.6,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.2,0.14,1.8,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.242,Auto,Idle,None,3.66,2.6,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.263,Auto,Idle,None,3.67,2.61,0.03,0.14,0.33,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.276,Auto,Idle,None,3.67,2.61,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.325,Auto,Idle,None,3.66,2.6,0.03,0.14,0.33,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.329,Auto,Idle,None,3.67,2.62,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.24,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.340,Auto,Idle,None,3.68,2.6,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.9,0.2,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.358,Auto,Idle,None,3.68,2.61,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.9,0.22,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.388,Auto,Idle,None,3.67,2.6,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.408,Auto,Idle,None,3.67,2.6,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.418,Auto,Idle,None,3.66,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.449,Auto,Idle,None,3.67,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.463,Auto,Idle,None,3.67,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.24,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.480,Auto,Idle,None,3.68,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.24,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.498,Auto,Idle,None,3.66,2.61,0.01,0.05,0.33,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.532,Auto,Idle,None,3.67,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.541,Auto,Idle,None,3.67,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.558,Auto,Idle,None,3.67,2.59,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.574,Auto,Idle,None,3.66,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.605,Auto,Idle,None,3.66,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.621,Auto,Idle,None,3.66,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.637,Auto,Idle,None,3.67,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.666,Auto,Idle,None,3.67,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.684,Auto,Idle,None,3.66,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.700,Auto,Idle,None,3.66,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.734,Auto,Idle,None,3.66,2.61,0.01,0.05,0.33,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.745,Auto,Idle,None,3.67,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.761,Auto,Idle,None,3.67,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.774,Auto,Idle,None,3.67,2.63,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.26,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.812,Auto,Idle,None,3.68,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.823,Auto,Idle,None,3.69,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,14.05,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.838,Auto,Idle,None,3.67,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.853,Auto,Idle,None,3.68,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.885,Auto,Idle,None,3.66,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.901,Auto,Idle,None,3.66,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.920,Auto,Idle,None,3.66,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.950,Auto,Idle,None,3.66,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.965,Auto,Idle,None,3.66,2.6,0.01,0.05,0.33,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.982,Auto,Idle,None,3.66,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-52-59.999,Auto,Idle,None,3.66,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.030,Auto,Idle,None,3.67,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.044,Auto,Idle,None,3.66,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.058,Auto,Idle,None,3.67,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.089,Auto,Idle,None,3.66,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.106,Auto,Idle,None,3.66,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.122,Auto,Idle,None,3.66,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.137,Auto,Idle,None,3.65,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.45,0.22,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.167,Auto,Idle,None,3.66,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.183,Auto,Idle,None,3.66,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.201,Auto,Idle,None,3.66,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.233,Auto,Idle,None,3.68,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.246,Auto,Idle,None,3.68,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.263,Auto,Idle,None,3.68,2.63,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.26,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.276,Auto,Idle,None,3.68,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.306,Auto,Idle,None,3.68,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.9,0.24,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.343,Auto,Idle,None,3.67,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.348,Auto,Idle,None,3.67,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.369,Auto,Idle,None,3.67,2.59,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.386,Auto,Idle,None,3.66,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.402,Auto,Idle,None,3.66,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.418,Auto,Idle,None,3.67,2.63,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.26,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.434,Auto,Idle,None,3.68,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.24,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.466,Auto,Idle,None,3.66,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.480,Auto,Idle,None,3.67,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.496,Auto,Idle,None,3.67,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.543,Auto,Idle,None,3.68,2.63,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.26,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.548,Auto,Idle,None,3.69,2.59,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,14.05,0.18,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.557,Auto,Idle,None,3.68,2.61,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.9,0.22,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.576,Auto,Idle,None,3.68,2.62,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.24,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.604,Auto,Idle,None,3.66,2.6,0.03,0.14,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.623,Auto,Idle,None,3.67,2.59,0.03,0.14,0.33,1.04,NC,NC,0,0,0,0,0,0,13.75,0.18,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.655,Auto,Idle,None,3.67,2.61,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.669,Auto,Idle,None,3.69,2.61,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,14.05,0.22,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.684,Auto,Idle,None,3.69,2.63,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,14.05,0.26,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.700,Auto,Idle,None,3.69,2.6,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,14.05,0.2,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.712,Auto,Idle,None,3.69,2.61,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,14.05,0.22,0.14,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.749,Auto,Idle,None,3.69,2.63,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,14.05,0.26,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.761,Auto,Idle,None,3.69,2.61,0.03,0.14,0.32,1.04,NC,NC,0,0,0,0,0,0,14.05,0.22,0.14,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.778,Auto,Idle,None,3.68,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.68,243,-515,-515,15,-515,-515,1,1
2018-07-22,18-53-00.809,Auto,Idle,None,3.66,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.824,Auto,Idle,None,3.66,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.837,Auto,Idle,None,3.66,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.855,Auto,Idle,None,3.66,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.888,Auto,Idle,None,3.67,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.24,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.917,Auto,Idle,None,3.67,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.921,Auto,Idle,None,3.67,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.24,0.05,1.68,243,-515,-515,15,-515,-515,1,1
2018-07-22,18-53-00.935,Auto,Idle,None,3.67,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.24,0.05,1.56,243,-515,-515,15,-515,-515,1,1
2018-07-22,18-53-00.969,Auto,Idle,None,3.67,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-00.978,Auto,Idle,None,3.67,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.000,Auto,Idle,None,3.66,2.61,0.01,0.05,0.33,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.028,Auto,Idle,None,3.66,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.2,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.046,Auto,Idle,None,3.66,2.59,0.01,0.05,0.33,1.04,NC,NC,0,0,0,0,0,0,13.6,0.18,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.060,Auto,Idle,None,3.66,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.089,Auto,Idle,None,3.67,2.59,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.105,Auto,Idle,None,3.67,2.62,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.24,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.121,Auto,Idle,None,3.67,2.61,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.136,Auto,Idle,None,3.67,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.166,Auto,Idle,None,3.67,2.6,0.01,0.05,0.31,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.186,Auto,Idle,None,3.66,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.68,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.198,Auto,Idle,None,3.66,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.24,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.230,Auto,Idle,None,3.66,2.61,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.56,243,-515,-515,16,-515,-515,1,1
2018-07-22,18-53-01.245,Auto,Idle,None,3.67,2.62,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.24,0.05,1.56,243,-515,-515,15,-515,-515,1,1
2018-07-22,18-53-01.261,Auto,Idle,None,3.67,2.6,0.01,0.05,0.32,1.04,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.68,243,-515,-515,15,-515,-515,1,1
