Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,CollectionMotor1,CollectionMotor2
2018-07-22,18-49-39.899,Auto,Idle,None,3.68,2.58,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.16,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-39.916,Auto,Idle,None,3.69,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-39.933,Auto,Idle,None,3.68,2.59,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-39.964,Auto,Idle,None,3.69,2.58,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,14.05,0.16,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-39.977,Auto,Idle,None,3.68,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-39.994,Auto,Idle,None,3.69,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.014,Auto,Idle,None,3.67,2.59,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.039,Auto,Idle,None,3.69,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.054,Auto,Idle,None,3.68,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.072,Auto,Idle,None,3.68,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.104,Auto,Idle,None,3.68,2.6,0.03,0.14,0.33,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.118,Auto,Idle,None,3.68,2.59,0.03,0.14,0.31,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.139,Auto,Idle,None,3.69,2.6,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.149,Auto,Idle,None,3.69,2.59,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.179,Auto,Idle,None,3.7,2.58,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.2,0.16,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.192,Auto,Idle,None,3.68,2.59,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.209,Auto,Idle,None,3.68,2.58,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.16,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.222,Auto,Idle,None,3.68,2.62,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.24,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.258,Auto,Idle,None,3.7,2.58,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.2,0.16,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.274,Auto,Idle,None,3.7,2.6,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.2,0.2,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.292,Auto,Idle,None,3.7,2.6,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.2,0.2,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.321,Auto,Idle,None,3.7,2.6,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.2,0.2,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.338,Auto,Idle,None,3.69,2.6,0.03,0.14,0.33,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.354,Auto,Idle,None,3.67,2.59,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.408,Auto,Idle,None,3.67,2.59,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.411,Auto,Idle,None,3.69,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.447,Auto,Idle,None,3.69,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.451,Auto,Idle,None,3.69,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.467,Auto,Idle,None,3.67,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.480,Auto,Idle,None,3.68,2.58,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,13.9,0.16,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.492,Auto,Idle,None,3.68,2.58,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,13.9,0.24,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.512,Auto,Idle,None,3.69,2.58,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.16,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.539,Auto,Idle,None,3.68,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.554,Auto,Idle,None,3.68,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.578,Auto,Idle,None,3.68,2.6,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.601,Auto,Idle,None,3.67,2.58,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.16,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.620,Auto,Idle,None,3.67,2.6,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.635,Auto,Idle,None,3.68,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.648,Auto,Idle,None,3.69,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.685,Auto,Idle,None,3.69,2.61,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.22,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.694,Auto,Idle,None,3.69,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.710,Auto,Idle,None,3.69,2.61,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.22,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.726,Auto,Idle,None,3.69,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.757,Auto,Idle,None,3.68,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.807,Auto,Idle,None,3.67,2.58,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.16,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.811,Auto,Idle,None,3.67,2.58,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.16,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.819,Auto,Idle,None,3.68,2.58,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.16,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.835,Auto,Idle,None,3.68,2.58,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.16,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.850,Auto,Idle,None,3.69,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.866,Auto,Idle,None,3.69,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.902,Auto,Idle,None,3.67,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.920,Auto,Idle,None,3.67,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.931,Auto,Idle,None,3.68,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.947,Auto,Idle,None,3.69,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.982,Auto,Idle,None,3.69,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-40.996,Auto,Idle,None,3.67,2.58,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,13.75,0.16,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.010,Auto,Idle,None,3.67,2.58,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.16,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.039,Auto,Idle,None,3.67,2.6,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.054,Auto,Idle,None,3.67,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.071,Auto,Idle,None,3.64,2.61,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.3,0.22,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.090,Auto,Idle,None,3.66,2.59,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,13.6,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.123,Auto,Idle,None,3.64,2.58,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.3,0.16,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.137,Auto,Idle,None,3.69,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.147,Auto,Idle,None,3.7,2.59,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,14.2,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.189,Auto,Idle,None,3.67,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.199,Auto,Idle,None,3.68,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.216,Auto,Idle,None,3.67,2.58,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.16,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.226,Auto,Idle,None,3.68,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.258,Auto,Idle,None,3.69,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.277,Auto,Idle,None,3.69,2.59,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.292,Auto,Idle,None,3.67,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.321,Auto,Idle,None,3.69,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.337,Auto,Idle,None,3.69,2.6,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.352,Auto,Idle,None,3.69,2.57,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.14,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.372,Auto,Idle,None,3.68,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.398,Auto,Idle,None,3.68,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.413,Auto,Idle,None,3.68,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.430,Auto,Idle,None,3.67,2.59,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.463,Auto,Idle,None,3.67,2.59,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.476,Auto,Idle,None,3.69,2.61,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.22,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.498,Auto,Idle,None,3.69,2.58,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.16,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.506,Auto,Idle,None,3.69,2.59,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.540,Auto,Idle,None,3.69,2.61,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.22,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.550,Auto,Idle,None,3.69,2.61,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.22,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.571,Auto,Idle,None,3.69,2.59,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.582,Auto,Idle,None,3.69,2.59,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.617,Auto,Idle,None,3.69,2.61,0.03,0.14,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.22,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.632,Auto,Idle,None,3.69,2.59,0.03,0.14,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.648,Auto,Idle,None,3.69,2.6,0.03,0.14,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.2,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.679,Auto,Idle,None,3.69,2.59,0.03,0.14,0.31,1.02,NC,NC,0,0,0,0,0,0,14.05,0.18,0.14,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.700,Auto,Idle,None,3.68,2.58,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.16,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.710,Auto,Idle,None,3.68,2.59,0.03,0.14,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.14,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.727,Auto,Idle,None,3.68,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.758,Auto,Idle,None,3.68,2.61,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.22,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.773,Auto,Idle,None,3.68,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.789,Auto,Idle,None,3.68,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.820,Auto,Idle,None,3.67,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.834,Auto,Idle,None,3.67,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.855,Auto,Idle,None,3.68,2.61,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.9,0.22,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.866,Auto,Idle,None,3.68,2.61,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.9,0.22,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.898,Auto,Idle,None,3.66,2.6,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.6,0.2,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.914,Auto,Idle,None,3.66,2.59,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.6,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.931,Auto,Idle,None,3.66,2.58,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.6,0.16,0.05,1.92,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.960,Auto,Idle,None,3.66,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.6,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.978,Auto,Idle,None,3.68,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-41.993,Auto,Idle,None,3.68,2.59,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-42.009,Auto,Idle,None,3.67,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.75,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-42.039,Auto,Idle,None,3.68,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-42.055,Auto,Idle,None,3.68,2.59,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.9,0.18,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-42.073,Auto,Idle,None,3.67,2.6,0.01,0.05,0.33,1.02,NC,NC,0,0,0,0,0,0,13.75,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-42.101,Auto,Idle,None,3.66,2.6,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.6,0.2,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-42.118,Auto,Idle,None,3.66,2.61,0.01,0.05,0.32,1.02,NC,NC,0,0,0,0,0,0,13.6,0.22,0.05,1.68,-515,-515,-515,-515,-515,-515,1,1
2018-07-22,18-49-42.137,Auto,Idle,None,3.67,2.58,0.01,0.05,0.31,1.02,NC,NC,0,0,0,0,0,0,13.75,0.16,0.05,1.8,-515,-515,-515,-515,-515,-515,1,1
