Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AugarOutput,ImpellerOutput,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-27,19-13-47.358,Auto,Idle,None,3.49,2.58,2.01,9.55,0.4,1.26,NC,NC,0,0,0,0,0,0,10.35,0.16,9.55,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-27,19-13-47.372,Auto,Idle,None,3.49,2.59,2.01,9.55,0.4,1.26,NC,NC,0,0,0,0,0,0,10.35,0.18,9.55,0.12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-27,19-13-47.391,Auto,Idle,None,3.45,2.57,1.98,9.4,0.42,1.26,NC,NC,0,0,0,0,0,0,9.75,0.14,9.4,0.12,-0.04863282,-0.008203126,0.06210935,6.305344,0.3740458,-1.206107,1,1,-0.04863282,-0.008203126,0.06210935,6.305344,0.3740458,-1.206107,-0.3,0,0,null,-0.04863282,-0.008203126,0.06210935
2018-07-27,19-13-47.400,Auto,Idle,None,3.45,2.58,1.99,9.45,0.42,1.26,NC,NC,0,0,0,0,0,0,9.75,0.16,9.45,0.12,-0.04863282,-0.008203126,0.06210935,6.305344,0.3740458,-1.206107,1,1,-0.04863282,-0.008203126,0.06210935,6.305344,0.3740458,-1.206107,-0.3,0,0,null,-0.04863282,-0.008203126,0.06210935
2018-07-27,19-13-47.406,Auto,Idle,None,3.46,2.58,2.01,9.55,0.35,1.26,NC,NC,0,0,0,0,0,0,9.9,0.16,9.55,0.12,0.05136719,-0.008203126,0.06210935,6.305344,0.3740458,-1.206107,1,1,0.002734371,-0.01640625,0.1242187,12.61069,0.7480917,-2.412214,-0.3,0,0,null,-0.04589844,-0.02460938,0.1863281
2018-07-27,19-13-47.427,Auto,Idle,None,3.47,2.59,2.02,9.6,0.35,1.26,NC,NC,0,0,0,0,0,0,10.05,0.18,9.6,0.12,0.05136719,-0.008203126,0.06210935,6.305344,0.3740458,-1.206107,1,1,0.002734371,-0.01640625,0.1242187,12.61069,0.7480917,-2.412214,-0.3,0,0,null,-0.04589844,-0.02460938,0.1863281
2018-07-27,19-13-47.439,Auto,Idle,None,3.47,2.56,2.01,9.55,0.35,1.26,NC,NC,0,0,0,0,0,0,10.05,0.12,9.55,0.12,0.05136719,-0.008203126,0.06210935,6.305344,0.3740458,-1.206107,1,1,0.002734371,-0.01640625,0.1242187,12.61069,0.7480917,-2.412214,-0.3,0,0,null,-0.04589844,-0.02460938,0.1863281
2018-07-27,19-13-47.471,Auto,Idle,None,3.45,2.58,2,9.5,0.35,1.26,NC,NC,0,0,0,0,0,0,9.75,0.16,9.5,0.12,-0.04863282,-0.008203126,0.06210935,6.305344,1.374046,-2.206107,1,1,-0.04589844,-0.02460938,0.1863281,18.91603,2.122138,-4.61832,-0.3,0,0,null,-0.09179689,-0.04921876,0.3726561
2018-07-27,19-13-47.487,Auto,Idle,None,3.45,2.57,2,9.5,0.35,1.26,NC,NC,0,0,0,0,0,0,9.75,0.14,9.5,0.12,-0.04863282,-0.008203126,0.06210935,6.305344,1.374046,-2.206107,1,1,-0.04589844,-0.02460938,0.1863281,18.91603,2.122138,-4.61832,-0.3,0,0,null,-0.09179689,-0.04921876,0.3726561
2018-07-27,19-13-47.502,Auto,Idle,None,3.45,2.56,2.01,9.55,0.36,1.26,NC,NC,0,0,0,0,0,0,9.75,0.12,9.55,0.12,-0.04863282,-0.008203126,0.06210935,6.305344,1.374046,-1.206107,1,1,-0.09453126,-0.03281251,0.2484374,25.22137,3.496183,-5.824428,-0.3,0,0,null,-0.1863281,-0.08203126,0.6210935
2018-07-27,19-13-47.532,Auto,Idle,None,3.45,2.58,2.01,9.55,0.35,1.26,NC,NC,0,0,0,0,0,0,9.75,0.16,9.55,0.12,-0.04863282,-0.008203126,0.06210935,6.305344,1.374046,-1.206107,1,1,-0.09453126,-0.03281251,0.2484374,25.22137,3.496183,-5.824428,-0.3,0,0,null,-0.1863281,-0.08203126,0.6210935
2018-07-27,19-13-47.554,Auto,Idle,None,3.45,2.55,2,9.5,0.34,1.26,NC,NC,0,0,0,0,0,0,9.75,0.1,9.5,0.12,-0.04863282,-0.008203126,0.06210935,7.305344,1.374046,-1.206107,1,1,-0.1431641,-0.04101563,0.3105468,32.52672,4.870229,-7.030535,-0.3,0,0,null,-0.3294922,-0.1230469,0.9316403
2018-07-27,19-13-47.568,Auto,Idle,None,3.44,2.55,2,9.5,0.35,1.26,NC,NC,0,0,0,0,0,0,9.6,0.1,9.5,0.24,-0.04863282,-0.008203126,0.06210935,7.305344,1.374046,-1.206107,1,1,-0.1431641,-0.04101563,0.3105468,32.52672,4.870229,-7.030535,-0.3,0,0,null,-0.3294922,-0.1230469,0.9316403
