Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AugarOutput,ImpellerOutput,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-28,19-25-04.126,Auto,Idle,TurnToMap,3.64,2.55,1.38,6.56,0.41,0.97,NC,NC,0,0,0,0,0,0,9.1,0.1,6.56,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-25-04.131,Auto,Idle,TurnToMap,3.64,2.55,1.38,6.56,0.41,0.97,NC,NC,0,0,0,0,0,0,9.1,0.1,6.56,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-25-04.182,Auto,Idle,TurnToMap,3.64,2.55,1.38,6.56,0.41,0.97,NC,NC,0,0,0,0,0,0,9.1,0.1,6.56,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-25-04.222,Auto,Idle,TurnToMap,3.64,2.55,1.38,6.56,0.41,0.97,NC,NC,0,0,0,0,0,0,9.1,0.1,6.56,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-25-04.252,Auto,Idle,TurnToMap,3.64,2.55,1.38,6.56,0.41,0.97,NC,NC,0,0,0,0,0,0,9.1,0.1,6.56,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-25-04.296,Auto,Idle,TurnToMap,3.64,2.55,1.38,6.56,0.41,0.97,NC,NC,0,0,0,0,0,0,9.1,0.1,6.56,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-25-04.345,Auto,Idle,TurnToMap,3.64,2.55,1.38,6.56,0.41,0.97,NC,NC,0,0,0,0,0,0,9.1,0.1,6.56,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-25-04.412,Auto,Idle,TurnToMap,3.64,2.55,1.38,6.56,0.41,0.97,NC,NC,0,0,0,0,0,0,9.1,0.1,6.56,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-25-04.453,Auto,Idle,TurnToMap,3.64,2.55,1.38,6.56,0.41,0.97,NC,NC,0,0,0,0,0,0,9.1,0.1,6.56,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-25-04.500,Auto,Idle,TurnToMap,3.67,2.55,1.32,6.27,0.41,0.97,NC,NC,1,0.3,0,0,0,0,9.55,0.1,6.27,0.48,0,0,0,12,3,-2,1,1,0,0,0,12,3,0,0,0,0,null,0,0,0
