Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AugarOutput,ImpellerOutput,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-28,19-13-55.307,Auto,Idle,TurnToMap,3.64,2.56,1.33,6.32,0.41,0.95,NC,NC,0,0,0,0,0,0,9.1,0.12,6.32,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-13-55.313,Auto,Idle,TurnToMap,3.64,2.56,1.33,6.32,0.41,0.95,NC,NC,0,0,0,0,0,0,9.1,0.12,6.32,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-13-55.354,Auto,Idle,TurnToMap,3.64,2.56,1.33,6.32,0.41,0.95,NC,NC,0,0,0,0,0,0,9.1,0.12,6.32,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-13-55.364,Auto,Idle,TurnToMap,3.64,2.56,1.33,6.32,0.41,0.95,NC,NC,0,0,0,0,0,0,9.1,0.12,6.32,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-13-55.414,Auto,Idle,TurnToMap,3.64,2.56,1.33,6.32,0.41,0.95,NC,NC,0,0,0,0,0,0,9.1,0.12,6.32,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-13-55.458,Auto,Idle,TurnToMap,3.64,2.56,1.33,6.32,0.41,0.95,NC,NC,0,0,0,0,0,0,9.1,0.12,6.32,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-13-55.520,Auto,Idle,TurnToMap,3.64,2.56,1.33,6.32,0.41,0.95,NC,NC,0,0,0,0,0,0,9.1,0.12,6.32,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-13-55.567,Auto,Idle,TurnToMap,3.64,2.56,1.33,6.32,0.41,0.95,NC,NC,0,0,0,0,0,0,9.1,0.12,6.32,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-13-55.615,Auto,Idle,TurnToMap,3.64,2.56,1.33,6.32,0.41,0.95,NC,NC,0,0,0,0,0,0,9.1,0.12,6.32,0.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-13-55.665,Auto,Idle,TurnToMap,3.67,2.56,1.35,6.41,0.41,0.95,NC,NC,0,0,0,0,0,0,9.55,0.12,6.41,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,19-13-55.715,Auto,Idle,TurnToMap,3.66,2.56,1.37,6.51,0.33,0.95,NC,NC,1,0.3,0,0,0,0,9.4,0.12,6.51,0.36,0,0,0,6,2,-2,1,1,0,0,0,6,2,-2,0,0,0,null,0,0,0
2018-07-28,19-13-55.755,Auto,Idle,TurnToMap,3.67,2.55,1.35,6.41,0.31,0.95,NC,NC,1,0.3,0,0,0,0,9.55,0.1,6.41,0.36,0,0,0,6,2,-2,1,1,0,0,0,12,4,-4,0,0,0,null,0,0,0
2018-07-28,19-13-55.817,Auto,Idle,TurnToMap,3.73,2.57,1.35,6.41,0.3,0.95,NC,NC,1,0.3,0,0,0,0,10.45,0.14,6.41,0.24,0,0,0,6,2,-2,1,1,0,0,0,18,6,-6,0,0,0,null,0,0,0
2018-07-28,19-13-55.869,Auto,Idle,TurnToMap,3.67,2.55,1.37,6.51,0.3,0.95,NC,NC,1,0.3,1,0,0,0,9.55,0.1,6.51,0.24,0,0,0,6,2,-2,1,1,0,0,0,24,8,-8,0,0,0,null,0,0,0
