Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AugarOutput,ImpellerOutput,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-29,20-35-47.306,Auto,Idle,TurnToMap,3.57,2.55,1.94,9.22,0.27,0.43,NC,NC,1,0.3,26,0,0,0,8.05,0.1,9.22,0.6,-0.1,0,0.6,38,1,-3,1,1,-3.8,0,22.8,1416,36,-114,-0.1,0,0,null,-72,0,445
2018-07-29,20-35-47.376,Auto,Idle,TurnToMap,3.59,2.55,1.96,9.31,0.28,0.44,NC,NC,1,0.3,27,0,0,0,8.35,0.1,9.31,0.36,-0.1,0,0.6,37,1,-3,1,1,-3.9,0,23.4,1453,37,-117,-0.1,0,0,null,-76,0,468
2018-07-29,20-35-47.427,Auto,Idle,TurnToMap,3.59,2.54,1.95,9.26,0.29,0.45,NC,NC,1,0.3,28,0,0,0,8.35,0.08,9.26,0.6,-0.1,0,0.6,38,1,-3,1,1,-4,0,24,1491,38,-120,-0.1,0,0,null,-80,0,492
2018-07-29,20-35-47.464,Auto,Idle,TurnToMap,3.59,2.56,1.97,9.36,0.28,0.44,NC,NC,1,0.3,28,0,0,0,8.35,0.12,9.36,0.6,-0.1,0,0.6,37,1,-3,1,1,-4.1,0,24.6,1528,39,-123,-0.1,0,0,null,-84,0,517
2018-07-29,20-35-47.514,Auto,Idle,TurnToMap,3.62,2.55,1.96,9.31,0.28,0.44,NC,NC,1,0.3,29,0,0,0,8.8,0.1,9.31,0.48,-0.1,0,0.6,38,1,-3,1,1,-4.2,0,25.2,1566,40,-126,-0.1,0,0,null,-88,0,542
2018-07-29,20-35-47.553,Auto,Idle,TurnToMap,3.6,2.56,1.96,9.31,0.29,0.45,NC,NC,1,0.3,30,0,0,0,8.5,0.12,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-4.3,0,25.8,1603,41,-129,-0.1,0,0,null,-92,0,568
2018-07-29,20-35-47.635,Auto,Idle,TurnToMap,3.59,2.55,1.95,9.26,0.28,0.44,NC,NC,1,0.3,31,0,0,0,8.35,0.1,9.26,0.6,-0.1,0,0.6,37,1,-3,1,1,-4.4,0,26.4,1640,42,-132,-0.1,0,0,null,-96,0,594
2018-07-29,20-35-47.667,Auto,Idle,TurnToMap,3.59,2.55,1.96,9.31,0.28,0.45,NC,NC,1,0.3,31,0,0,0,8.35,0.1,9.31,0.36,-0.1,0,0.6,37,1,-3,1,1,-4.5,0,27,1677,43,-135,-0.1,0,0,null,-100,0,621
2018-07-29,20-35-47.715,Auto,Idle,TurnToMap,3.59,2.56,1.96,9.31,0.28,0.45,NC,NC,1,0.3,32,0,0,0,8.35,0.12,9.31,0.36,-0.1,0,0.6,37,1,-3,1,1,-4.6,0,27.6,1714,44,-138,-0.1,0,0,null,-105,0,649
2018-07-29,20-35-47.766,Auto,Idle,TurnToMap,3.59,2.56,1.95,9.26,0.28,0.45,NC,NC,1,0.3,33,0,0,0,8.35,0.12,9.26,0.6,-0.1,0,0.6,37,1,-3,1,1,-4.7,0,28.2,1751,45,-141,-0.1,0,0,null,-110,0,677
2018-07-29,20-35-47.827,Auto,Idle,TurnToMap,3.6,2.57,1.96,9.31,0.27,0.44,NC,NC,1,0.3,34,0,0,0,8.5,0.14,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-4.9,0,29.4,1826,47,-147,-0.1,0,0,null,-120,0,735
2018-07-29,20-35-47.886,Auto,Idle,TurnToMap,3.58,2.56,1.94,9.22,0.28,0.45,NC,NC,1,0.3,34,0,0,0,8.2,0.12,9.22,0.36,-0.1,0,0.6,37,1,-3,1,1,-5,0,30,1863,48,-150,-0.1,0,0,null,-125,0,765
2018-07-29,20-35-47.927,Auto,Idle,TurnToMap,3.58,2.56,1.96,9.31,0.27,0.44,NC,NC,1,0.3,35,0,0,0,8.2,0.12,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-5.1,0,30.6,1900,49,-153,-0.1,0,0,null,-130,0,796
2018-07-29,20-35-47.969,Auto,Idle,TurnToMap,3.6,2.55,1.93,9.17,0.27,0.44,NC,NC,1,0.3,36,0,0,0,8.5,0.1,9.17,0.48,-0.1,0,0.6,37,1,-3,1,1,-5.2,0,31.2,1937,50,-156,-0.1,0,0,null,-135,0,827
2018-07-29,20-35-48.020,Auto,Idle,TurnToMap,3.59,2.54,1.96,9.31,0.27,0.44,NC,NC,1,0.3,37,0,0,0,8.35,0.08,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-5.3,0,31.8,1974,51,-159,-0.1,0,0,null,-140,0,859
2018-07-29,20-35-48.066,Auto,Idle,TurnToMap,3.59,2.56,1.96,9.31,0.28,0.44,NC,NC,1,0.3,38,0,0,0,8.35,0.12,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-5.4,0,32.4,2011,52,-162,-0.1,0,0,null,-145,0,891
2018-07-29,20-35-48.130,Auto,Idle,TurnToMap,3.57,2.57,1.95,9.26,0.28,0.44,NC,NC,1,0.3,39,0,0,0,8.05,0.14,9.26,0.48,-0.1,0,0.6,37,1,-3,1,1,-5.5,0,33,2048,53,-165,-0.1,0,0,null,-150,0,924
2018-07-29,20-35-48.171,Auto,Idle,TurnToMap,3.59,2.55,1.96,9.31,0.28,0.45,NC,NC,1,0.3,39,0,0,0,8.35,0.1,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-5.6,0,33.6,2085,54,-168,-0.1,0,0,null,-156,0,958
2018-07-29,20-35-48.213,Auto,Idle,TurnToMap,3.6,2.55,1.94,9.22,0.27,0.44,NC,NC,1,0.3,40,0,0,0,8.5,0.1,9.22,0.48,-0.1,0,0.6,37,1,-3,1,1,-5.7,0,34.2,2122,55,-171,-0.1,0,0,null,-162,0,992
2018-07-29,20-35-48.257,Auto,Idle,TurnToMap,3.59,2.56,1.95,9.26,0.28,0.44,NC,NC,1,0.3,41,0,0,0,8.35,0.12,9.26,0.36,-0.1,0,0.6,37,1,-3,1,1,-5.8,0,34.8,2159,56,-174,-0.1,0,0,null,-168,0,1027
2018-07-29,20-35-48.312,Auto,Idle,TurnToMap,3.55,2.54,1.94,9.22,0.28,0.45,NC,NC,1,0.3,41,0,0,0,7.75,0.08,9.22,0.48,-0.1,0,0.6,38,1,-3,1,1,-5.9,0,35.4,2197,57,-177,-0.1,0,0,null,-174,0,1062
2018-07-29,20-35-48.375,Auto,Idle,TurnToMap,3.59,2.56,1.95,9.26,0.28,0.44,NC,NC,1,0.3,42,0,0,0,8.35,0.12,9.26,0.6,-0.1,0,0.6,37,1,-3,1,1,-6,0,36,2234,58,-180,-0.1,0,0,null,-180,0,1098
2018-07-29,20-35-48.420,Auto,Idle,TurnToMap,3.6,2.57,1.97,9.36,0.28,0.44,NC,NC,1,0.3,43,0,0,0,8.5,0.14,9.36,0.48,-0.1,0,0.6,37,1,-3,1,1,-6.2,0,37.2,2308,60,-186,-0.1,0,0,null,-192,0,1172
2018-07-29,20-35-48.465,Auto,Idle,TurnToMap,3.59,2.57,1.96,9.31,0.27,0.44,NC,NC,1,0.3,44,0,0,0,8.35,0.14,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-6.2,0,37.2,2308,60,-186,-0.1,0,0,null,-192,0,1172
2018-07-29,20-35-48.512,Auto,Idle,TurnToMap,3.58,2.55,1.96,9.31,0.27,0.43,NC,NC,1,0.3,45,0,0,0,8.2,0.1,9.31,0.36,-0.1,0,0.6,37,1,-3,1,1,-6.3,0,37.8,2345,61,-189,-0.1,0,0,null,-198,0,1210
2018-07-29,20-35-48.562,Auto,Idle,TurnToMap,3.59,2.54,1.94,9.22,0.29,0.45,NC,NC,1,0.3,45,0,0,0,8.35,0.08,9.22,0.48,-0.1,0,0.6,38,1,-3,1,1,-6.5,0,39,2420,63,-195,-0.1,0,0,null,-210,0,1287
2018-07-29,20-35-48.624,Auto,Idle,TurnToMap,3.59,2.57,1.96,9.31,0.27,0.43,NC,NC,1,0.3,46,0,0,0,8.35,0.14,9.31,0.48,-0.1,0,0.6,37,0,-3,1,1,-6.6,0,39.6,2457,63,-198,-0.1,0,0,null,-217,0,1327
2018-07-29,20-35-48.672,Auto,Idle,TurnToMap,3.59,2.54,1.96,9.31,0.27,0.44,NC,NC,1,0.3,47,0,0,0,8.35,0.08,9.31,0.36,-0.1,0,0.6,38,1,-3,1,1,-6.7,0,40.2,2495,64,-201,-0.1,0,0,null,-224,0,1367
2018-07-29,20-35-48.715,Auto,Idle,TurnToMap,3.58,2.53,1.95,9.26,0.26,0.43,NC,NC,1,0.3,48,0,0,0,8.2,0.06,9.26,0.6,-0.1,0,0.6,37,1,-3,1,1,-6.8,0,40.8,2532,65,-204,-0.1,0,0,null,-231,0,1408
2018-07-29,20-35-48.758,Auto,Idle,TurnToMap,3.59,2.56,1.96,9.31,0.27,0.43,NC,NC,1,0.3,48,0,0,0,8.35,0.12,9.31,0.36,-0.1,0,0.6,37,1,-3,1,1,-6.9,0,41.4,2569,66,-207,-0.1,0,0,null,-238,0,1449
2018-07-29,20-35-48.832,Auto,Idle,TurnToMap,3.59,2.56,1.96,9.31,0.27,0.43,NC,NC,1,0.3,49,0,0,0,8.35,0.12,9.31,0.48,-0.1,0,0.6,38,1,-3,1,1,-7,0,42,2607,67,-210,-0.1,0,0,null,-245,0,1491
2018-07-29,20-35-48.871,Auto,Idle,TurnToMap,3.59,2.56,1.96,9.31,0.27,0.44,NC,NC,1,0.3,50,0,0,0,8.35,0.12,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-7.1,0,42.6,2644,68,-213,-0.1,0,0,null,-252,0,1534
2018-07-29,20-35-48.915,Auto,Idle,TurnToMap,3.58,2.57,1.96,9.31,0.27,0.44,NC,NC,1,0.3,51,0,0,0,8.2,0.14,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-7.2,0,43.2,2681,69,-216,-0.1,0,0,null,-259,0,1577
2018-07-29,20-35-48.968,Auto,Idle,TurnToMap,3.59,2.56,1.94,9.22,0.27,0.44,NC,NC,1,0.3,51,0,0,0,8.35,0.12,9.22,0.36,-0.1,0,0.6,37,1,-3,1,1,-7.3,0,43.8,2718,70,-219,-0.1,0,0,null,-266,0,1621
2018-07-29,20-35-49.031,Auto,Idle,TurnToMap,3.58,2.55,1.94,9.22,0.28,0.44,NC,NC,1,0.3,52,0,0,0,8.2,0.1,9.22,0.72,-0.1,0,0.6,37,1,-3,1,1,-7.4,0,44.4,2755,71,-222,-0.1,0,0,null,-273,0,1665
2018-07-29,20-35-49.064,Auto,Idle,TurnToMap,3.59,2.55,1.94,9.22,0.28,0.44,NC,NC,1,0.3,53,0,0,0,8.35,0.1,9.22,0.48,-0.1,0,0.6,37,1,-3,1,1,-7.5,0,45,2792,72,-225,-0.1,0,0,null,-280,0,1710
2018-07-29,20-35-49.118,Auto,Idle,MapSideBackup,3.59,2.55,1.96,9.31,0.27,0.44,NC,NC,0,0,0,0,0,0,8.35,0.1,9.31,0.48,-0.1,0,0.6,38,1,-3,1,1,-7.6,0,45.6,2830,73,-228,-0.1,1,0,null,-288,0,1756
2018-07-29,20-35-49.163,Auto,Idle,MapSideBackup,3.6,2.56,1.96,9.31,0.28,0.45,NC,NC,0,0.3,0,0,0,0,8.5,0.12,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-7.7,0,46.2,2867,74,-231,-0.1,1,0,null,-296,0,1802
2018-07-29,20-35-49.214,Auto,Idle,MapSideBackup,3.59,2.54,1.92,9.12,0.29,0.46,NC,NC,0,0.3,0,0,0,0,8.35,0.08,9.12,0.6,-0.1,0,0.6,38,1,-3,1,1,-7.9,0,47.4,2942,76,-237,-0.1,1,0,null,-312,0,1896
2018-07-29,20-35-49.256,Auto,Idle,MapSideBackup,3.57,2.56,1.97,9.36,0.28,0.45,NC,NC,0,0.3,0,0,0,0,8.05,0.12,9.36,0.48,-0.1,0,0.6,38,1,-3,1,1,-7.9,0,47.4,2942,76,-237,-0.1,1,0,null,-312,0,1896
2018-07-29,20-35-49.308,Auto,Idle,MapSideBackup,3.59,2.54,1.94,9.22,0.3,0.46,NC,NC,0,0.3,-1,0,0,0,8.35,0.08,9.22,0.48,-0.1,0,0.6,37,1,-3,1,1,-8.1,0,48.6,3016,78,-243,-0.1,1,0,null,-328,0,1993
2018-07-29,20-35-49.370,Auto,Idle,MapSideBackup,3.59,2.57,1.96,9.31,0.28,0.45,NC,NC,0,0.3,-2,0,0,0,8.35,0.14,9.31,0.36,-0.1,0,0.6,37,1,-3,1,1,-8.2,0,49.2,3053,79,-246,-0.1,1,0,null,-336,0,2042
2018-07-29,20-35-49.413,Auto,Idle,MapSideBackup,3.59,2.56,1.96,9.31,0.28,0.44,NC,NC,0,0.3,-3,0,0,0,8.35,0.12,9.31,0.36,-0.1,0,0.6,38,1,-3,1,1,-8.3,0,49.8,3091,80,-249,-0.1,1,0,null,-344,0,2092
2018-07-29,20-35-49.470,Auto,Idle,MapSideBackup,3.59,2.55,1.94,9.22,0.27,0.44,NC,NC,0,0.3,-4,0,0,0,8.35,0.1,9.22,0.48,-0.1,0,0.6,37,1,-3,1,1,-8.4,0,50.4,3128,81,-252,-0.1,1,0,null,-352,0,2142
2018-07-29,20-35-49.515,Auto,Idle,MapSideBackup,3.59,2.55,1.95,9.26,0.28,0.44,NC,NC,0,0.3,-4,0,0,0,8.35,0.1,9.26,0.36,-0.1,0,0.6,38,1,-3,1,1,-8.5,0,51,3166,82,-255,-0.1,1,0,null,-360,0,2193
2018-07-29,20-35-49.569,Auto,Idle,MapSideBackup,3.59,2.57,1.96,9.31,0.28,0.44,NC,NC,0,0.3,-5,0,0,0,8.35,0.14,9.31,0.48,-0.1,0,0.6,37,1,-3,1,1,-8.6,0,51.6,3203,83,-258,-0.1,1,0,null,-369,0,2245
2018-07-29,20-35-49.625,Auto,Idle,MapSideBackup,3.59,2.56,1.96,9.31,0.28,0.44,NC,NC,0,0.3,-6,0,0,0,8.35,0.12,9.31,0.36,-0.1,0,0.6,37,1,-3,1,1,-8.7,0,52.2,3240,84,-261,-0.1,1,0,null,-378,0,2297
